Gid,Fid,Same_identity
108531371971690396353,100002110854630,0
108531371971690396353,1833052525,1
108531654230463622417,1241136662,1
108532858509271314532,732247355,1
108546385701597850247,594938467,0
108546385701597850247,63106006,0
108546385701597850247,716268230,1
108547900900444038282,100001916179525,1
108547900900444038282,1264207291,0
108550482421407840122,1620567039,1
108561838838095746205,100002412303869,1
108561838838095746205,1359109454,0
108561838838095746205,560983746,0
108561838838095746205,643798864,0
108561943072371034899,1261800169,0
108561943072371034899,1469580072,1
108564426925325948622,100003042176449,0
108564426925325948622,1063141566,1
108564426925325948622,1472390976,0
108566836600401190408,100006556476766,0
108566836600401190408,630272571,1
108576051874532673912,1068759827,0
108576051874532673912,742467895,1
108578245766808717555,100002269592521,0
108578245766808717555,1736823633,1
108579351905770567442,100003254376304,0
108579351905770567442,504411731,1
108579351905770567442,57402143,0
108590147577342967573,508391914,1
108590979439988614267,1292391551,0
108590979439988614267,1416941971,0
108590979439988614267,1661430518,1
108590979439988614267,500417759,0
108593352582577135339,1118182642,0
108593352582577135339,1612947296,1
108602524522625014486,723974066,1
108602781103935105192,1202775432,1
108602781103935105192,1380736781,0
108602781103935105192,1456327615,0
108602781103935105192,768734147,0
108605183184054630530,100003018955698,1
108605183184054630530,1280286430,0
108612311203869502383,758585384,1
108614316748257990617,544356426,1
108615755920692422583,100005169125057,0
108615755920692422583,26519140,1
108615755920692422583,47210315,0
108618196650969392862,100007207600418,0
108618196650969392862,1306127752,0
108618196650969392862,1313935071,1
108619158331781801517,1385141239,1
108622393667808241982,522314388,0
108622393667808241982,742079941,1
108624673796766330767,100002767807562,0
108624673796766330767,572469673,1
108634403724339078452,1660727254,1
108634403724339078452,720158638,0
108634574304115115945,100001501411823,0
108634574304115115945,1269515030,1
108634574304115115945,625007720,0
108634574304115115945,645792278,0
108636693468001740301,100002698823969,1
108636693468001740301,1144950094,0
108642034210350758513,100004502347742,0
108642034210350758513,1648020072,1
108659059301276607965,1310593452,0
108659059301276607965,503494424,1
108661378507711749932,527032321,1
108663003146540280166,1006417143,1
108663003146540280166,1281535486,0
108664105157368000590,1009819659,0
108664105157368000590,1560050350,1
108665345584846822273,100001831884339,0
108665345584846822273,100003161823860,0
108665345584846822273,22500225,1
108673219710624856309,1642875526,1
108673945360898784325,100003965157736,0
108673945360898784325,1791264934,1
108675577543697863021,100001880287832,0
108675577543697863021,784883078,1
108677798734352026329,1290905645,1
108678249062964643870,100002733025920,1
108678790439990971010,1061011455,0
108678790439990971010,1297497301,1
108680605116840702957,100006426825991,0
108680605116840702957,538844110,1
108681945637461467248,100003019013545,1
108681945637461467248,1169045421,0
108682116909721899018,100007372687194,0
108682116909721899018,1556895523,1
108682338986176266911,612821219,1
108683071924532263713,100005487451267,1
108686009207779085469,1140057005,0
108686009207779085469,686312044,1
108686674100797235155,508028211,1
108693585600356818455,658648138,1
108693585600356818455,698407766,0
108693702915195886544,100004025920641,0
108693702915195886544,565977186,0
108693702915195886544,674251947,0
108693702915195886544,774044304,1
108694242696837277142,1142286831,1
108696098414733076677,100002167043141,1
108704430404581325066,100002169687787,0
108704430404581325066,45702432,1
108705563940553547778,100002381264671,0
108705563940553547778,120401031,0
108705563940553547778,653275436,1
108705563940553547778,8506444,0
108706598452809461663,504911362,1
108710421908923283629,100001318386055,1
108710421908923283629,100007097220953,0
108710421908923283629,1438470175,0
108712492095422995898,100001854457156,0
108712492095422995898,100007320998046,1
108712492095422995898,1095424236,0
108718718784136746575,100002763808079,0
108718718784136746575,100006890288260,0
108718718784136746575,1357087524,1
108718718784136746575,521918154,0
108720265685260120081,100002432620416,0
108720265685260120081,562128454,0
108720265685260120081,613390067,1
108721014656112695859,1570352916,1
108722053917720393537,1611670647,0
108722053917720393537,591261699,1
108722053917720393537,834570704,0
108722774376662397976,100004101406876,0
108722774376662397976,1285976939,0
108722774376662397976,801485,1
108727940001881628381,100003391891433,0
108727940001881628381,1177866703,1
108735365051067445737,100002581162884,1
108735365051067445737,1410885,0
108735365051067445737,687184235,0
108751597794979588958,510020414,1
108751674024088875331,100001930977368,1
108751674024088875331,55708005,0
108751674024088875331,742058241,0
108753392942897694436,100005108382958,0
108753392942897694436,1535448965,0
108753392942897694436,1850145522,0
108753392942897694436,4203603,0
108753392942897694436,590802913,1
108756743535384196419,1185279266,1
108760819451696747364,558953461,1
108767970418633680763,1393277807,1
108768913350294388202,580757127,1
108769259434423833644,289700484,0
108769259434423833644,802419034,1
108777492118893227082,100002423179909,1
108777492118893227082,1362525311,0
108778481358022010162,654916535,1
108779570419016923666,100001424901245,0
108779570419016923666,632646924,1
108779570419016923666,659635992,0
108782048445421025866,1277613324,0
108782048445421025866,561713361,1
108782048445421025866,615567595,0
108785363997724886777,1316744818,1
108785363997724886777,1821395369,0
108785879668023943499,100006529535938,1
108785879668023943499,1419637727,0
108785879668023943499,632823595,0
108786071717234754850,100002366970305,1
108786071717234754850,100003982134276,0
108786071717234754850,582988489,0
108793699417451176353,1143224465,0
108793699417451176353,1159897271,0
108793699417451176353,1478646989,1
108794129368437126493,500066809,1
108803016288734609193,100004100581831,1
108813176032436769620,711121272,1
108817476062631179617,7706070,1
108821229273167334242,1087267052,0
108821229273167334242,1290905645,0
108821229273167334242,1361949223,1
108824199408109307417,100001699666445,1
108825717562276742356,517685746,1
108836684030290905541,725181565,1
108837188453080181087,1097715218,1
108837188453080181087,1535967690,0
108838930378442384038,1333572386,1
108838930378442384038,1635353477,0
108838930378442384038,870150494,0
108839612725248786332,100001330635332,1
108839612725248786332,100001557456442,0
108839612725248786332,662746071,0
108840229234578849246,542426497,1
108840229234578849246,645488345,0
108841878008411155681,100004041118218,1
108841878008411155681,1682191588,0
108844825784842525244,100002469491893,1
108844825784842525244,1412167098,0
108844825784842525244,734244210,0
108844825784842525244,745780182,0
108847918207989325154,100001523742581,0
108847918207989325154,619494194,1
108847918207989325154,893375709,0
108852130997188468129,100001416367319,1
108852130997188468129,100001754000819,0
108856254617891035287,1829235486,1
108856830074149273232,100003010847916,1
108856830074149273232,562910293,0
108861748823564091283,100001694886889,0
108861748823564091283,100003809982820,1
108861748823564091283,553390246,0
108861850223482416656,100002030623669,1
108861850223482416656,1599199435,0
108867078923813951200,1575424443,1
108870697345499160193,1509606747,1
108870697345499160193,539858612,0
108870697345499160193,682636236,0
108870989530419919968,100004081590973,1
108870989530419919968,1510857406,0
108876519747904636152,1575411502,1
108880513671505070041,100002479465136,0
108880513671505070041,660841593,1
108881064915588396585,1144863073,1
108882271387512124082,510656787,1
108889969526047981396,557780139,0
108889969526047981396,618664709,1
108892035304783288025,100002010849137,0
108892035304783288025,100003206786266,0
108892035304783288025,1252863974,1
108892035304783288025,650694302,0
108892179290228652599,1661886650,1
108892179290228652599,534326009,0
108892179290228652599,668038783,0
108898851626134197479,1343144155,0
108898851626134197479,1422916124,0
108898851626134197479,1578640928,1
108898851626134197479,677657448,0
108904992750283553134,100007068612363,1
108904992750283553134,1363997215,0
108907470415140417855,100006578435891,0
108907470415140417855,1159897271,1
108908141763490292081,1171500421,0
108908141763490292081,709661298,1
108908507379708384943,100002593665466,1
108908507379708384943,100005540951862,0
108911072326105047138,1552990438,0
108911072326105047138,655238383,1
108912578398425876736,526131175,1
108912578398425876736,585927718,0
108917123399698951711,1261800169,0
108917123399698951711,29100769,1
108922896521465992002,695438214,0
108922896521465992002,765765594,1
108925312955269552963,1293867637,0
108925312955269552963,1352363907,1
108925312955269552963,1487127888,0
108925312955269552963,601652679,0
108926699723641193632,1039356283,1
108926699723641193632,520511080,0
108934259487102399501,1178173532,0
108934259487102399501,732033063,1
108934774474738138847,776805226,1
108937363827946321217,100003096114970,0
108937363827946321217,746645354,1
108943870961729778091,1420720392,1
108952254988543442557,1504351148,0
108952254988543442557,26519140,0
108952254988543442557,539042088,1
108952254988543442557,591245622,0
108954562074998418097,100002110854630,1
108954562074998418097,100002545388976,0
108955965000103073596,100002648357418,1
108958750020999074497,1049256799,1
108958750020999074497,1363785277,0
108964724233461962595,1321414150,0
108964724233461962595,659622752,1
108968924534184780576,696529861,1
108979967210857841182,1306392670,0
108979967210857841182,513713842,1
108981493479356794536,100002544274427,1
108981493479356794536,1340222275,0
108981493479356794536,538100036,0
108984014789668335638,1114010185,1
108984207331743414425,100005609797015,1
108986335828662778707,1170983881,1
108987285933834962775,100002279347151,0
108987285933834962775,100002664158790,0
108987285933834962775,573742051,1
108987600102927546690,100001704561644,0
108987600102927546690,1388280749,1
108996304514588928324,100002195647962,1
108998221958840746519,100003531442821,1
109000685523469413980,11505424,1
109010851353057034962,1283841739,1
109017130106619773015,1427080775,1
109019857212779543367,1674579749,1
109026018857014089798,1250361160,0
109026018857014089798,1374154904,1
109033299391956892579,874250270,1
109037525909391954194,1099548952,0
109037525909391954194,1247853413,1
109039052434121317791,508658808,1
109043789358197664436,100002363660055,1
109046163217631848141,13705998,1
109046163217631848141,748884336,0
109047641081920817016,1234097949,0
109047641081920817016,1714141376,1
109051195808301580032,100001606603367,1
109051195808301580032,1199864440,0
109053241436038590442,100005352192924,1
109053241436038590442,586874137,0
109070499869925764380,1200030562,1
109070499869925764380,558953461,0
109075750629984743751,655892767,0
109075750629984743751,9414236,1
109081887712797181067,100001826993638,1
109081887712797181067,674008601,0
109087331204557072682,39600394,1
109087331204557072682,70305070,0
109092065121112279278,100001481251085,0
109092065121112279278,1301311713,1
109092065121112279278,635235327,0
109092238553057432192,558978023,1
109094074424599070323,9128585,1
109094227631242726749,100007265314093,1
109094227631242726749,1544100983,0
109094227631242726749,698407766,0
109098138964220552191,100001709250900,1
109099272803779990171,100001956966286,1
109099272803779990171,100002048199332,0
109099272803779990171,100003448494436,0
109099272803779990171,1182245874,0
109103356811258991507,100001675522683,1
109103356811258991507,632646924,0
109103356811258991507,690197469,0
109103795680022852365,100001429426526,0
109103795680022852365,1021027748,0
109103795680022852365,1244864923,0
109103795680022852365,4811075,0
109103795680022852365,605135034,1
109112222861710431251,100001602495195,0
109112222861710431251,1333595964,1
109113856715962151202,100001832416050,1
109117672033710585152,100001424901245,0
109117672033710585152,724878356,1
109117776772720927638,100001488723591,1
109117776772720927638,1418644166,0
109117776772720927638,1467171598,0
109117776772720927638,39106056,0
109118095664037892290,1278112788,0
109118095664037892290,568827503,1
109120201689835110959,704391480,1
109124280406940319791,100007240952467,0
109124280406940319791,1255697052,1
109124859909038561152,100002981253912,0
109124859909038561152,100006228223961,0
109124859909038561152,583605742,1
109125078015384317470,720780759,1
109126933722670780511,1219597626,1
109126933722670780511,1424640823,0
109127581769914176332,100001629661149,1
109127581769914176332,1424640823,0
109127581769914176332,1779902062,0
109127945584106940376,100001473822651,1
109127945584106940376,100002450490641,0
109129506970717512006,1387713485,1
109129506970717512006,27700170,0
109133235456289918551,100003600028833,0
109133235456289918551,677042698,1
109134784856249159638,1747793867,1
109137944411596704777,1582268838,0
109137944411596704777,607747081,1
109137944411596704777,654016640,0
109139303782625103391,1263219130,1
109139303782625103391,736094373,0
109155008089028819518,1320632548,0
109155008089028819518,1657074646,0
109155008089028819518,768445576,1
109155941011913106022,100001356429132,1
109160230399472842386,1067351675,0
109160230399472842386,501865652,1
109160230399472842386,657661489,0
109164228235960489055,531409950,1
109165941040427532209,1504866915,1
109166453368116795610,100001523985136,0
109166453368116795610,100001913336139,1
109166453368116795610,100004122455122,0
109170657121454891906,1070843425,0
109170657121454891906,636009085,0
109170657121454891906,659635992,0
109170657121454891906,780059604,1
109171994033711495119,100002469423328,1
109172956097564370374,524923343,1
109180435363516703407,521885715,1
109180435363516703407,694478287,0
109185995099422115521,23201359,1
109187909739437069866,606779838,0
109187909739437069866,733521403,1
109193051459638694108,1109815223,0
109193051459638694108,785245911,1
109196952373886540937,100001731150810,1
109196973891889249390,100003600028833,1
109196973891889249390,1162291220,0
109197856470385020575,100001823178744,1
109197856470385020575,1518668651,0
109197856470385020575,505149376,0
109197856470385020575,717800639,0
109208077948418480716,1341012445,1
109208077948418480716,1512532892,0
109208077948418480716,1834151332,0
109214512317441714618,100001485551161,1
109214512317441714618,713123223,0
109214512317441714618,752299734,0
109221770212902815295,1383283920,1
109221770212902815295,514376173,0
109227208989959887711,1487127888,0
109227208989959887711,687678196,1
109228590508094370986,565296397,1
109230506473544596032,100002480041016,0
109230506473544596032,17204249,1
109241055280465526534,1014470005,0
109241055280465526534,141300117,0
109241055280465526534,26520314,1
109241180941257276810,1111225766,1
109241180941257276810,1144366786,0
109244152083530037595,100007148257513,1
109248664276647386775,1041374502,0
109248664276647386775,1080995775,0
109248664276647386775,677657448,1
109249657211261643752,1244864923,1
109249723453487035025,1300827088,1
109249723453487035025,568093713,0
109254063218256300699,1010654867,0
109254063218256300699,1593034285,1
109254063218256300699,512151453,0
109254063218256300699,563283432,0
109254322349840582236,681074028,1
109254726654129467288,1088722087,0
109254726654129467288,646704659,1
109257069004760977508,100002975588409,1
109257069004760977508,712777074,0
109258102713880925349,100004020921206,0
109258102713880925349,1098973305,0
109258102713880925349,1320632548,1
109258102713880925349,692853625,0
109259978436969369345,1260724979,1
109259978436969369345,13705998,0
109259978436969369345,1717020742,0
109260126625724885170,100001466347174,0
109260126625724885170,1356791340,1
109270412945626182969,100002023776193,1
109270412945626182969,100004460612297,0
109274492199545616742,100001829153665,1
109274492199545616742,1170183374,0
109274492199545616742,1848391350,0
109276838847100975203,100002272084646,1
109276838847100975203,1183845604,0
109283135261215182932,100003324670099,1
109283816299914478718,1273096359,0
109283816299914478718,600447808,1
109284582902255334658,100005422506541,1
109286574376892461444,1559212522,0
109286574376892461444,19002488,1
109293870726860960880,100003901998921,0
109293870726860960880,100007261154078,1
109293870726860960880,1408819385,0
109295415708391190405,1548376430,1
109295415708391190405,1766515264,0
109295415708391190405,1828973967,0
109295415708391190405,509856103,0
109298767300745480863,1001918213,1
109298767300745480863,513970719,0
109299147805368642516,100003911091733,1
109307330189739494675,100001506650647,0
109307330189739494675,1046816178,1
109307330189739494675,1219597626,0
109309708640267039836,12801897,1
109309708640267039836,30605030,0
109320011843416514180,1525735904,1
109320011843416514180,604947651,0
109323047444713165659,507547698,1
109323509609852449915,16915854,0
109323509609852449915,54000414,1
109323509609852449915,598165052,0
109323509609852449915,881355426,0
109325209307999865341,1557030712,0
109325209307999865341,599342861,1
109329146793598503162,100002494360788,0
109329146793598503162,1790591922,1
109331630169285870584,501726147,1
109331630169285870584,638417656,0
109333559142426200843,1412346266,1
109333559142426200843,1596936722,0
109333559142426200843,639540356,0
109333827544925599990,727936347,1
109339431040006892182,1120212947,0
109339431040006892182,61409196,1
109342346348376275830,100001478381931,1
109342793949008736030,1025751983,0
109342793949008736030,1843192092,1
109344623863229114890,100002164719449,1
109345348961901595294,1608453701,1
109357139173512421848,523446502,1
109363126335371744365,505204222,1
109363126335371744365,870680343,0
109367675918343058196,654585776,1
109369228904632730180,100001448896822,0
109369228904632730180,100004274344231,0
109369228904632730180,1181091039,0
109369228904632730180,599285913,0
109369228904632730180,835523632,1
109370739715116446792,893545415,1
109373206348493310474,100002414737008,1
109380692651078878997,501232983,1
109380942425281215194,1026879063,1
109380942425281215194,1759377677,0
109380942425281215194,692796777,0
109381253432442245295,546067362,1
109382510488021306760,1071949526,1
109382510488021306760,636009085,0
109384882421856221743,100006812671775,1
109384882421856221743,1322978799,0
109384882421856221743,694325358,0
109388210761900677471,100002808194124,1
109388210761900677471,2538709,0
109388210761900677471,709256735,0
109393459761465782658,546426277,1
109409455077716453001,1171500421,1
109411868960725961585,100003171193713,1
109415524967913256830,1474844418,1
109415524967913256830,1509758890,0
109417978771578160782,100001482984673,0
109417978771578160782,1665822652,1
109420085175637664092,100003605709972,0
109420085175637664092,721445952,1
109440429478463730025,100002084507984,1
109440429478463730025,100002154908402,0
109440429478463730025,1252347708,0
109443179970867653690,100001393681650,0
109443179970867653690,100006702488548,0
109443179970867653690,1489991347,1
109443179970867653690,604044363,0
109443878898315745282,1557363059,1
109444098823049753902,100005166671186,0
109444098823049753902,1120212947,1
109447700956850676328,100001349870914,1
109447700956850676328,100006468787382,0
109447700956850676328,1421252431,0
109450736820382062969,100003274149705,1
109461419950700181522,100003812362640,1
109473714768303796969,100001691512813,0
109473714768303796969,1163520387,0
109473714768303796969,1310779042,1
109476347748748256387,100001991467026,0
109476347748748256387,100002917111008,0
109476347748748256387,732836092,0
109476347748748256387,773324291,1
109483214716467705622,1462316365,1
109483214716467705622,716252484,0
109484572576631440465,100002382868083,1
109484572576631440465,690781195,0
109501261220902749266,100004006366133,0
109501261220902749266,100007164942161,1
109507424996240030871,100002169567003,0
109507424996240030871,100005096256701,1
109507809667573395616,1045460077,1
109509312293327439291,100002747569465,0
109509312293327439291,1230499694,1
109510779296370781269,100002171660262,0
109510779296370781269,1226531767,0
109510779296370781269,501419220,0
109510779296370781269,701870259,1
109511378511214295142,1485943784,0
109511378511214295142,1724360780,0
109511378511214295142,734130380,1
109527296009497360513,100002211891887,1
109530023790953592994,690470870,0
109530023790953592994,752177541,1
109530023790953592994,785044763,0
109530804770678176954,100002288155183,1
109530804770678176954,1730876647,0
109537491351009259127,1547180830,0
109537491351009259127,587608614,1
109542797300718264885,100005192651381,1
109542797300718264885,1248300662,0
109549751684853675268,100002238798658,1
109551283594613055107,1563993420,0
109551283594613055107,156801190,1
109559370452066552934,1465746769,0
109559370452066552934,611756254,0
109559370452066552934,664030702,1
109563401442191152311,1826534526,1
109563401442191152311,529450225,0
109567779145283441507,1152152192,0
109567779145283441507,1163244148,1
109567779145283441507,1569807759,0
109570418377671236165,100005003673539,1
109570418377671236165,1174940899,0
109570418377671236165,1611927287,0
109572848805244500029,1099978241,0
109572848805244500029,1108156215,1
109572848805244500029,1799744379,0
109575401811521576205,1012602311,1
109576116369105492526,1839514040,0
109576116369105492526,502785700,1
109577488555300922323,100002453883050,0
109577488555300922323,1055040507,1
109577648318983255077,100002221927175,1
109578399893505470770,1430299669,1
109578597616981969313,560778073,1
109578597616981969313,712022104,0
109581217686180778454,1833672536,1
109585772156940844190,1077245501,1
109585772156940844190,548216374,0
109586568879580038985,100005776693851,1
109586568879580038985,1216063341,0
109592579151996799695,1017472402,1
109592579151996799695,1650977652,0
109593638110793265537,1404375764,0
109593638110793265537,542320828,1
109594421477863235422,1075389576,1
109594421477863235422,591089063,0
109594421477863235422,617423821,0
109597495018736012417,100003511878039,0
109597495018736012417,1559139028,0
109597495018736012417,557951867,1
109598582384693980254,513970719,1
109598582384693980254,817375233,0
109604194264534232079,1651653975,1
109604287435138787298,710501544,1
109604878871890527507,1255590804,0
109604878871890527507,1828598314,1
109604878871890527507,733795301,0
109606077393276877644,100005122571769,0
109606077393276877644,1326090022,1
109613744664068138679,100003116549169,0
109613744664068138679,1063275503,1
109618793237299336489,100001850337087,1
109620004386080378858,1009703500,1
109621423938877353459,100001506650647,0
109621423938877353459,100002633954681,0
109621423938877353459,22603028,1
109623373607772918177,1582115711,0
109623373607772918177,503125944,1
109623373607772918177,505302980,0
109624628328956441246,607303239,0
109624628328956441246,693680223,1
109630075128948409602,100002665156052,1
109631772828223901286,1165086276,0
109631772828223901286,605609367,1
109635711516759983040,1374875404,0
109635711516759983040,640040661,1
109635711516759983040,752677913,0
109640026537277921763,100001886604788,1
109642309107117902567,100001894550534,0
109642309107117902567,100006472572286,0
109642309107117902567,1583201143,1
109642647951873466455,1409000366,1
109644046583695837555,100001513044051,1
109644046583695837555,100004642233878,0
109644046583695837555,610805632,0
109645487306002324769,100002067987662,1
109645487306002324769,1338210084,0
109646761374294232325,100001873724547,0
109646761374294232325,100003096685470,0
109646761374294232325,1427841576,1
109646761374294232325,1801588488,0
109652745527870821910,100002047553015,1
109652989899704761377,1823297741,1
109652989899704761377,871435206,0
109653107264602156629,100002983359250,1
109661980007595103141,100002445127239,0
109661980007595103141,513969754,1
109661980007595103141,589110191,0
109666720160750390671,100008083898130,1
109672531372926745549,100001879826665,0
109672531372926745549,1094970076,0
109672531372926745549,508772383,1
109675948997449949581,1148520469,0
109675948997449949581,1754872119,1
109687374050478366028,100001569935597,1
109699357415412333114,100001397223036,0
109699357415412333114,1004979898,1
109699357415412333114,1490250250,0
109701295925086156196,100003921701429,0
109701295925086156196,500061485,1
109705608521280538410,1156092264,0
109705608521280538410,1686786636,1
109705608521280538410,605111103,0
109707366220862910125,100001419878984,1
109707366220862910125,100001513044051,0
109707366220862910125,1519181786,0
109707366220862910125,548650706,0
109719136151850559919,100002017024804,1
109719136151850559919,582988489,0
109719136151850559919,700728216,0
109719900637230507177,1179841471,1
109719900637230507177,521918154,0
109720832602806161043,1185279266,0
109720832602806161043,754948703,1
109735546795693586006,1313658895,1
109735546795693586006,2327425,0
109739310553352521768,668354874,1
109739924174286978526,100002849872704,1
109739924174286978526,1039918490,0
109739924174286978526,793419206,0
109746708118526696047,1200160,0
109746708118526696047,606362236,0
109746708118526696047,721536232,1
109746708118526696047,761877187,0
109753580224381734405,786714616,0
109753580224381734405,881370318,1
109753924912953334677,100003109624701,0
109753924912953334677,100003337278269,0
109753924912953334677,1801086,1
109753924912953334677,656446273,0
109753924912953334677,670861587,0
109757425281604234042,531854615,1
109764123815081975847,638036343,1
109766094345357249014,1046151819,0
109766094345357249014,1310321668,0
109766094345357249014,1844457978,1
109775574021755873024,503949488,0
109775574021755873024,715698525,1
109776748561075413009,100004104033054,0
109776748561075413009,1121230120,0
109776748561075413009,635447604,1
109787768226281208507,1077495948,1
109787781296088675943,100002071238719,0
109787781296088675943,100003978445197,0
109787781296088675943,1192208565,1
109787781296088675943,1811078026,0
109788231208326603894,100002010849137,0
109788231208326603894,695937533,1
109788994485575916921,767595595,1
109792237893083533219,549518868,1
109793150080063645238,1331863602,0
109793150080063645238,1736847964,1
109793150080063645238,880795721,0
109796332052857025161,100003358591490,0
109796332052857025161,1285158148,1
109797176756316354336,103826,1
109797723954621093714,1850145522,0
109797723954621093714,615567595,1
109804030890974566826,100001373734048,1
109811453857182992157,1074631055,0
109811453857182992157,1234097949,1
109812948138742312029,1081549957,1
109815036907229991326,100002111200659,1
109815749322545624920,1571856322,0
109815749322545624920,1707741326,1
109815749322545624920,6023642,0
109818089261086831972,100002198899622,1
109825077728730682972,1535448965,1
109832414103015540124,100001457950713,0
109832414103015540124,100002306908736,1
109834633476701774250,1091693876,1
109834643338395014064,28103653,1
109834643338395014064,685248202,0
109837365236722333757,100006935526527,0
109837365236722333757,16714676,0
109837365236722333757,795140303,1
109842511857067596631,1162357405,1
109847470778373182072,654293524,1
109848407776183151778,1560578108,0
109848407776183151778,831470337,1
109849755050041902821,1434520418,1
109853857315103506309,100001348907398,0
109853857315103506309,1061971652,1
109855958006162266262,1013888194,0
109855958006162266262,54708447,1
109859768536008706372,100002053362780,1
109859768536008706372,1312310820,0
109865656273638805333,729804881,1
109869957741025879822,100003812362640,0
109869957741025879822,100005357670639,0
109869957741025879822,503580793,0
109869957741025879822,573035243,1
109869957741025879822,713564383,0
109873224850937130519,1158050078,1
109873928440559913648,1273096359,0
109873928440559913648,686337112,1
109874999156019602354,1737257640,1
109874999156019602354,655238383,0
109875280628317382405,1412616540,1
109882455230477252139,1678375609,1
109883631306128367013,100008020561458,1
109884766724032448995,100008124930439,0
109884766724032448995,710717692,1
109885641081311097883,653725710,1
109886018746634008491,1290421323,1
109886018746634008491,695438214,0
109888569796513792001,1276005790,1
109888569796513792001,1831953165,0
109888569796513792001,620862752,0
109888595961903771842,100001789234206,0
109888595961903771842,100002478298163,1
109890642526461277884,2503683,0
109890642526461277884,513613768,0
109890642526461277884,756663477,1
109891997680573908623,100003674192220,0
109891997680573908623,1813051424,0
109891997680573908623,835087485,1
109905397062039099196,100001717038741,1
109907816038908020652,100001793876105,1
109907816038908020652,518189439,0
109907816038908020652,709256735,0
109912803726851793629,1205829370,1
109912803726851793629,1469389926,0
109912803726851793629,764823384,0
109913311289773070686,1058445266,0
109913311289773070686,1292391551,1
109914935316309117187,100001482461502,1
109915574663224900073,638144063,0
109915574663224900073,638277738,1
109917912620465254538,100002941231823,1
109917912620465254538,100005122571769,0
109918965866783820532,100001501619173,0
109918965866783820532,100002539536314,0
109918965866783820532,1118924284,1
109918965866783820532,1176854575,0
109919075475918071229,100007487913531,0
109919075475918071229,1569807759,1
109923299677090609257,1216819522,1
109923350793418644347,555705405,1
109923678839014163847,100005206354224,0
109923678839014163847,100006813301471,1
109923678839014163847,1501157944,0
109925771385596299545,1157713497,1
109927384087095473921,100001669272118,1
109927384087095473921,100001862107049,0
109927384087095473921,100007390620676,0
109928972811772214828,100005268429008,1
109929756110358006820,100007274646170,0
109929756110358006820,610668064,0
109929756110358006820,657641757,1
109933133580858019103,100003452547349,1
109936815369976612768,1372268910,1
109941115879358465484,1057224810,0
109941115879358465484,13712450,1
109941115879358465484,821920,0
109950477879398616934,1159621676,0
109950477879398616934,1174716478,1
109950477879398616934,1819884810,0
109950958005657433378,1078547229,1
109950958005657433378,1736823633,0
109951104708120237111,100003575866921,0
109951104708120237111,1429985607,1
109951104708120237111,779210598,0
109955240697593682230,100001981812208,0
109955240697593682230,100003535927435,1
109955240697593682230,655185656,0
109961311164415952436,1429932475,1
109964306824405990343,1060630337,1
109964306824405990343,1234872418,0
109965589694708472917,100002145540483,0
109965589694708472917,100008280378884,0
109965589694708472917,1576260306,0
109965589694708472917,565977186,1
109967341971621667204,649477607,1
109969633152096440060,537158732,1
109969633152096440060,704310185,0
109972406283835638716,1417364778,1
109972406283835638716,1843686832,0
109972406283835638716,724234106,0
109972406283835638716,910127,0
109976333004057792417,1084771057,1
109976781603283003364,100003448494436,0
109976781603283003364,1019048858,1
109976781603283003364,1093428064,0
109979152428332636816,1713661764,1
109980481145785885675,159900300,1
109984594919173176319,1143224465,1
109986187920060100320,1685163684,1
109986465147653849517,100002028721949,1
109988069589451304178,1318612899,1
109991692854535087393,100002447907821,1
109991842258352526490,1306842500,1
109991842258352526490,2041717,0
109995901367490866288,100002533644315,0
109995901367490866288,1722829543,1
109999574116028567977,1025857114,1
109999574116028567977,1611927287,0
110002427106159496548,100001350858027,0
110002427106159496548,100002948428622,1
110016264675355266562,625007720,1
110018818516902580493,1022950736,0
110018818516902580493,1265974231,1
110020827213867240810,100003254291963,0
110020827213867240810,100004104033054,0
110020827213867240810,1316795768,1
110020827213867240810,1504866915,0
110022220247172740175,1758706042,1
110022220247172740175,653725710,0
110027390223076395811,100002172259571,1
110027390223076395811,100002990808061,0
110027390223076395811,1253212218,0
110027441178958740755,1419445399,1
110029549719870222560,1195621628,0
110029549719870222560,669963134,1
110033242085375536160,1167753894,1
110037877806951718134,100006714390064,1
110037877806951718134,1309112662,0
110043971310031059233,100002729602196,0
110043971310031059233,100006311160160,1
110043971310031059233,1195571247,0
110053511735216495810,728535476,1
110060149070470435656,1152494370,1
110060149070470435656,1844457978,0
110063791520247175194,100002071238719,1
110065962889477670354,100001798464249,1
110068418798919510194,100003179071699,0
110068418798919510194,1125763313,0
110068418798919510194,2339246,0
110068418798919510194,674605806,1
110079526972349320987,100002272084646,0
110079526972349320987,1091693876,0
110079526972349320987,1160007441,1
110080826646354148251,583987096,1
110085496369926910135,1774525750,1
110087231892650877626,100002287024519,0
110087231892650877626,100002381264671,1
110087231892650877626,816253,0
110092168367921018617,1569143596,0
110092168367921018617,579364767,1
110096666432186339548,1234097949,0
110096666432186339548,560778073,0
110096666432186339548,738942227,1
110098325326482507157,514938106,1
110098325326482507157,660124665,0
110098722889309360629,100007289556979,0
110098722889309360629,500074946,0
110098722889309360629,590033505,1
110101851249255639541,1503705366,0
110101851249255639541,533836727,1
110106724662882636672,100001582265124,1
110106724662882636672,100002892242510,0
110107040374254944230,1060764092,1
110107040374254944230,1547941650,0
110107040374254944230,2538709,0
110107040374254944230,581911989,0
110108441873242164821,1819884810,0
