Tid,Gid,Same_identity
35938228,105322375806570795478,no
35938228,113599166154552567664,yes
359805274,102830548122852092235,yes
359805274,102886197764899636537,no
359805274,116644607409875066105,no
36003755,109087331204557072682,no
36003755,115154108221612755449,no
36003755,116693620687334596324,yes
360149001,108890405835195137525,yes
36036681,103815252780740650387,no
36036681,106840121590915025627,yes
36057442,114446985014897101158,no
36057442,115681601126076129870,yes
36057442,115999905551245909022,no
361725635,103736314516462241261,yes
361975697,102665495303768772485,yes
361975697,104646993246591620198,no
361975697,117919590966532320638,no
364123242,102302500893857200078,no
364123242,104310462608442263116,yes
364951412,105364484035252527196,yes
365069312,115040960679000636866,yes
365850101,104384923817956195741,yes
365850101,113388372398769635813,no
366043033,100688048696861650432,no
366043033,104546166318113106960,yes
366043033,111887491511584716759,no
367905542,102778651135760710184,no
367905542,109237084518592262411,yes
367905542,109652104097265644952,no
367905542,115815366730737559613,no
3681181,101879518785730700226,no
3681181,112046677898696361198,yes
368311630,100280669953077309961,no
368311630,108738543135908520741,yes
368396224,110973784670792775175,yes
369253240,111161147524949095445,no
369253240,115574123749458740753,yes
369925071,105364484035252527196,no
369925071,105609838173768267812,yes
370900590,102789196821221319904,yes
371018928,100293480225991166393,yes
371018928,100843240407678561866,no
371018928,107654439346424846386,no
37106040,104016554105084363677,yes
372042171,114730123467057134481,yes
372042171,116715175873646505297,no
372224342,112903608736898971769,yes
37284284,105183277388713314252,yes
37293906,111453210694076531916,yes
372983305,100926282254239251503,no
372983305,104340986663912931380,no
372983305,104786080434420163397,yes
372983305,105670855513817658314,no
373334713,100562016019607810970,no
373334713,103472494800517179260,yes
373572974,108227386511778836553,yes
373572974,117563928309064346083,no
373690816,103135020424229723621,yes
373946234,101069063888088881635,no
373946234,102665495303768772485,no
373946234,115011934808324004029,no
373946234,117524730881503569075,yes
374029149,104140738845836421352,yes
37405671,107207036779440960937,no
37405671,112174413414693619166,yes
375195778,104401773458770502325,yes
375195778,111056304720943136850,no
375402220,114654267421846202065,yes
375402220,114766661404932133738,no
375861809,102089590728702167658,no
375861809,112341455229776409962,no
375861809,114660949692196138395,yes
375861809,115801150260585319211,no
37592457,102517951534764698153,yes
37617392,112151363078730305962,yes
37681243,108904817398570477713,no
37681243,114352710243080192970,yes
376828070,106933935108065848551,no
376828070,110055696802818180321,no
376828070,114197951660575959146,yes
37685182,101332203231997012431,yes
37685182,112358001127787168040,no
377010271,111372175018008899735,no
377010271,114197951660575959146,yes
377014220,114197951660575959146,yes
377015712,101046595561864654735,no
377015712,114197951660575959146,yes
377021229,114197951660575959146,yes
377021229,118258576598570067220,no
377024126,114197951660575959146,yes
377026547,114197951660575959146,yes
377026547,118258576598570067220,no
377028049,106780657656517225583,no
377028049,114197951660575959146,yes
37713610,106440107609259692671,yes
37713610,116878781086482212870,no
377208962,105965448666630254878,no
377208962,111000189355525520165,no
377208962,114197951660575959146,yes
377208962,117948666731480474257,no
377210584,112141671271909735156,no
377210584,113549343345993015735,no
377210584,114197951660575959146,yes
377211505,114197951660575959146,yes
377478996,116345798503662756913,yes
378270345,113247858824781712145,yes
378270345,114759198232624245733,no
378724588,116836076213735157027,yes
379165814,112493395468167607111,yes
379165814,115471994485578429968,no
379174737,100668510574425444728,yes
379174737,101046595561864654735,no
379174737,112625072536436272487,no
379174737,116767252775240152368,no
37977852,105483740693171772384,yes
37977852,117563928309064346083,no
379999684,113913641359424285838,no
379999684,118165824208269803973,yes
380437585,101355807990357454325,yes
380437585,116324743888565320543,no
380912763,109709170250284320074,no
380912763,113844423410774767133,yes
38109241,102798640974209279243,no
38109241,112108781803109529299,yes
381314388,109646761374294232325,yes
38138840,112099317123917276621,yes
381599996,108085652745045604804,yes
381599996,114352077396537903231,no
38172914,109709170250284320074,no
38172914,111275498925212139254,yes
38172914,112137856260369073927,no
38172914,112842100869065260223,no
382232141,105462112849990612630,yes
382417692,103588007142636240999,yes
38264148,117948140073409626639,yes
383365784,109616350754359688867,no
383365784,109670670411577277190,no
383365784,113351642758699862807,yes
383856447,103170699702068387005,no
383856447,105876972504565457520,no
383856447,106105157903781912416,yes
384298947,105811217275025415273,yes
384788228,100909361165485110236,no
384788228,106289299399756374612,yes
384788228,112657793997506114299,no
384788228,114871514439698513601,no
38491160,113267768797686322329,yes
385673186,100926282254239251503,yes
385673186,107207036779440960937,no
385868055,104659092657674419854,no
385868055,117817745358271441691,yes
38588735,101142267330522743337,yes
38588735,109260008291368104546,no
386047210,103280786824527848477,no
386047210,113382243766102297567,yes
386946817,117471160386747339322,yes
38707399,117097910021554298595,yes
38707399,118317781363698538890,no
387409794,101856079634673629773,no
387409794,107417663403709720471,yes
387409794,108046778160187016898,no
38750827,101856079634673629773,no
38750827,103626843620564967567,yes
38750827,104941709890629961213,no
38750827,105207240085222623592,no
38750827,106224261089439233663,no
3875151,103005664980673293345,yes
387637345,106821618027345209741,yes
388190216,108189133411765161849,no
388190216,114576522038049983062,no
388190216,117442555856423517050,yes
38822872,100466804848939818466,yes
388517975,114957366016646103054,yes
38854808,101926822759889242887,yes
38854808,107754858884933702204,no
38854808,117196800758841601601,no
38883098,102534006258795866025,yes
38884416,113048337145713058265,yes
39034120,115913535940228911425,yes
39096581,100188194041160825202,yes
39096581,105052722675625815621,no
39096581,106580193889112724766,no
39096581,107230040249004667075,no
391189667,115182176800088912092,yes
39149340,106390028979839796189,yes
39188598,107433873308226649269,yes
39188598,110286587261352351537,no
392446390,101513812910112144772,no
392446390,106933935108065848551,no
392446390,108617677353093893230,no
392446390,109857040975209966953,no
392446390,111241875786307511797,no
392446390,112216361174312786140,no
392446390,113951688062563149891,yes
39247211,100813413111972121525,yes
39253810,100906263275099522183,yes
39253810,104961549505398888707,no
392600993,115607660401202470107,yes
392600993,115834235002070465597,no
39283459,101856079634673629773,no
39283459,106121080063728223407,no
39283459,110085496369926910135,no
39283459,114956848689058320583,yes
39301878,103201362154124920729,yes
39340040,102709562416726138273,no
39340040,106108837811137745554,no
39340040,106955205976382933986,no
39340040,110569512144719773364,no
39340040,115156724735708838305,yes
393404016,106441570033029509222,no
393404016,107443336812017210780,yes
394850620,103034635333779200706,no
394850620,110579873846739474780,yes
394853337,105068810644261567645,no
394853337,108499868548934787973,yes
39544809,112064830698351675122,yes
39584643,108285871620352211437,yes
39628361,118416191740834300315,yes
396346710,106286120848170577426,no
396346710,108492850905889658113,yes
396346710,110593853249475600967,no
39692018,106687683113351182576,yes
39692018,107017490815997658624,no
397206233,100633194835991961412,yes
397206233,104405679630072508308,no
397206233,115237092509505721130,no
397345946,116500392333991180978,yes
39830947,103429767916333774260,yes
398967807,107937818781180419114,yes
398967807,114814274285968724078,no
39914769,101889313302163122070,no
39914769,102302500893857200078,yes
39914769,114238747346768017060,no
399522254,104093817528090083951,no
399522254,110859518444793430867,no
399522254,116715175873646505297,no
399522254,117803551595019163160,yes
40032429,110710921714651811945,yes
40078259,108612311203869502383,yes
400799927,101918120573227767799,yes
400799927,111984192275632621190,no
400832157,102089590728702167658,yes
40166614,111884721401339946597,yes
40166614,116519298355831472241,no
401689058,110162740097290621484,yes
40170572,107346342290414444659,no
40170572,114331645955479241520,yes
402390878,102254648634055445274,yes
402390878,103900947265473716839,no
402390878,114100305722809084568,no
40251274,116908311409786169501,yes
402599215,111807942833320008629,yes
402599215,113786433656054050057,no
40265949,111827898683240829284,yes
403597021,111510407750000988194,yes
403597021,112096470027265686994,no
403597021,116846407432642694125,no
404459322,115471994485578429968,yes
404578989,112199450004254066467,yes
40512250,105267466476227485864,yes
40512250,117471160386747339322,no
40512250,117951327725186629857,no
405407129,105002622534305679548,no
405407129,106108837811137745554,yes
40590571,108617677353093893230,yes
406136925,100558889608112131385,no
406136925,112848932500817360408,yes
40651448,108642034210350758513,no
40651448,115532442912917396285,yes
407936958,104545709373265156022,yes
40822120,113465456026258701781,yes
40824143,105958302093695934311,yes
40838036,103201362154124920729,no
40838036,107292985806454068971,yes
40848770,103472494800517179260,no
40848770,109970259395268674222,no
40848770,113604149345459535806,yes
408706185,105661617963223895038,no
408706185,106892924071509778419,yes
408706185,116878781086482212870,no
408769299,107691672748595577197,yes
408769299,113987939352583444477,no
408800638,105479919243986157829,yes
40928694,112995198328517897101,yes
40956506,105732513599704595427,no
40956506,114421704439548460899,yes
40956506,115541454432910322595,no
40998642,113686847018815885143,yes
41073976,114293921934792555368,yes
412489718,113962086845554565147,yes
412621650,104859818641086586418,yes
412621650,117358289059144392427,no
41348118,110211388184149223940,yes
41440691,117576975665840675662,yes
414867371,105958302093695934311,no
414867371,109285040954914619378,no
414867371,115138085671134573546,yes
414927350,111425156369362162665,yes
41496708,116150726348668810799,yes
41521256,110475155885954213378,no
41521256,113194586610707967308,yes
415581969,115584893039448594131,yes
41571667,116856288076616258034,yes
416270044,103991285336818536420,no
416270044,104049168707428491325,yes
41652637,111598831896215080821,yes
41679913,100226713151068007462,no
41679913,115093575982090405894,yes
41679913,116301362267515897906,no
41942888,109070229323109849248,no
41942888,116037908406574403484,no
41942888,117038469232107445226,yes
419880570,102335819203580384850,yes
41992404,109929840564499940783,yes
41992404,113090538261657084220,no
42013670,110972318851418733362,yes
420911807,103187957852241446215,yes
420911807,109222918035260948090,no
420911807,113024001882474042324,no
420911807,114062746338010055059,no
420911807,114722769933191629121,no
421316802,106029555957305807610,yes
42172730,100813676358082856176,yes
42172730,106767268242104156578,no
42172730,109571907544987705280,no
42272371,104881042957748263173,yes
42301528,105231065703051613598,no
42301528,115361895367416004135,yes
42319858,107575054460645653404,no
42319858,111349938163247349706,yes
423203978,111762607819781618965,yes
423203978,113441634401015420997,no
42331623,103476428852213716199,no
42331623,117860964391793720553,yes
42331623,117948140073409626639,no
423323155,116517282632854532672,yes
42408022,102709562416726138273,no
42408022,114556023252302398757,yes
426725136,107697133538893365626,yes
42675825,104771897385364834520,no
42675825,116408579623466907275,yes
42714130,107390564111694097867,yes
42714130,113176508675646389014,no
42714130,117466765998557228165,no
427768303,100305484387326364679,no
427768303,116507493223960821000,yes
428217315,103654500710885288671,yes
42851291,106840121590915025627,no
42851291,107120651334984724942,no
42851291,112118381138028076478,yes
42942924,103815252780740650387,yes
42991660,116719473312788899039,yes
430254428,113762085677839843822,yes
430333210,105268185962501937268,no
430333210,108046778160187016898,yes
43194904,108550482421407840122,yes
43194904,113869458155281381656,no
432029539,100271162429893002764,no
432029539,102665495303768772485,no
432029539,107608058109937322029,yes
432029539,117114242324200738596,no
43255147,102665495303768772485,no
43255147,111510407750000988194,no
43255147,115315374775036845132,yes
43255147,117632215249733694539,no
432841406,106287376820022456305,no
432841406,106724350538825359876,no
432841406,112215512725117056959,no
432841406,117632215249733694539,yes
43414625,113378089483512982582,yes
4341881,100242321676453663853,no
4341881,109982507807390886124,yes
43508680,102789196821221319904,no
43508680,109457232254244822943,yes
43535662,102120300029214679681,yes
43535662,102318199169718430035,no
43535662,108179406384836217324,no
435403896,105041155822701773216,no
435403896,107129707122195047668,yes
435403896,117713685482041608974,no
43541021,112741464213681515489,yes
43546322,116138835180980429605,yes
43678434,103919460646834127943,no
43678434,106609336286411795230,yes
43678434,116987351044210759574,no
43796018,105772561463865428234,no
43796018,107380220496434039651,yes
439089720,100644739256578503375,no
439089720,104221066139440136128,yes
441148041,111503806051559376226,yes
44125750,104184426807858661143,yes
44125750,113948551694494569902,no
44140124,111042155558326294379,yes
44203097,103017672664518747211,yes
44203097,104659092657674419854,no
442926284,115936390053278457594,yes
44299124,101270376371196826695,yes
44299124,103862378427570943830,no
44299124,113742551967378275004,no
443938928,100487839149626833980,no
443938928,103364721931247464384,no
443938928,107476496524904462956,yes
444660976,102242727332383446344,yes
44480982,109808186385557229337,yes
445095808,107219057159594225658,yes
445095808,108642034210350758513,no
44613111,109222918035260948090,no
44613111,112794727418840213432,yes
446143558,107443336812017210780,no
446143558,116043364610928188481,yes
44626747,110769010448573160792,yes
44678243,100054918675299764814,yes
44678243,112358001127787168040,no
44678570,106654724477238444796,yes
447353,103321638599665685077,no
447353,105951644802196818342,yes
44838864,111317194395018468465,yes
44838864,114524534186854696029,no
44853244,100271162429893002764,no
44853244,117030204753356388283,yes
449944538,108203902583781217502,yes
449944538,114610539450436801420,no
450398797,115374095904135531169,no
450398797,116975427716692189688,yes
451459937,101798279284845801876,no
451459937,103424353551739420973,no
451459937,104085666931985464873,yes
451459937,105492135697748920773,no
451517761,111398768974458439112,yes
452551666,103317493960420400633,no
452551666,113965319692567355739,yes
453517566,108171953858241546723,yes
453517566,116037908406574403484,no
453517566,117730158782832262815,no
454292015,106955205976382933986,yes
455439209,102609064139731530438,no
455439209,105670855513817658314,yes
455439209,109125078015384317470,no
455708170,105546682859678446361,yes
455708170,107228147218652471430,no
455708170,117563928309064346083,no
456180773,111250836186317177942,no
456180773,113349426900412275256,yes
46105304,105153141457250492434,yes
46105304,112849973790998332988,no
461419517,103193684519343445052,no
461419517,108738543135908520741,yes
461419517,115669065416739807581,no
46182695,113043902306016735636,yes
46205067,102789196821221319904,no
46205067,110055696802818180321,no
46205067,111876739067647213678,no
46205067,115179631594846809260,yes
462149142,107417663403709720471,no
462149142,108738543135908520741,yes
462149142,115566471158914747262,no
463055559,102128001791790942955,no
463055559,114154578195585647571,yes
46352371,109332239534956914121,yes
46524038,104961018045634259153,no
46524038,110786617981728765496,yes
465244922,116605489190788924737,yes
465412800,110304579518973412429,yes
465594689,101598916675361898398,yes
466773623,113270885870444704814,yes
46701855,102537789385999149635,yes
46701855,113273326366923191486,no
46701855,117714867836742004725,no
46730458,110865508009409873937,no
46730458,115949482758223882273,no
46730458,116128531338223494818,yes
467362462,114237296771166945915,yes
468723815,117358791878001121455,yes
469291622,108738543135908520741,yes
46994244,107537369454198076245,no
46994244,114408097062265033770,yes
46994244,116192856530727621517,no
470037322,105394759851141467272,no
470037322,114299690990674100537,yes
470307418,108284376742570502007,no
470307418,110139864973667199366,yes
470307418,115815366730737559613,no
47062767,112134103323398934866,yes
47062767,117358289059144392427,no
470641939,106933935108065848551,yes
47281064,100682980590193613486,yes
47281064,118212927391274074354,no
473096630,111377787142746260365,yes
473096630,117799004633198066477,no
473135396,101680183819513158591,no
473135396,101715421094011987336,yes
473135396,105331027404252747703,no
474539685,101420217046284699763,no
474539685,104457412640412589084,yes
47607252,104677119243742309489,yes
476209232,101038631216597760766,no
476209232,115176025822445224968,yes
476273131,104288941027082541267,yes
476282474,103488312762145240980,yes
476282474,114211000425494088437,no
478489302,109787916610820311595,yes
478489302,115949482758223882273,no
478489302,117262317832688206522,no
478611213,110405561136709185275,no
478611213,113869458155281381656,yes
478611213,114421704439548460899,no
47954412,109929840564499940783,no
47954412,112257537100422100908,yes
47954412,114352077396537903231,no
48006674,105633637524891959516,yes
480583713,100908668412225952857,no
480583713,118115220441804616568,yes
480758734,104771897385364834520,yes
48233276,105445987014511617908,yes
48233276,115639872537084676090,no
48299029,105003112096601370940,no
48299029,118116829523529558812,yes
4831501,103187957852241446215,no
4831501,109199158872935359084,yes
4831501,113228838392374671731,no
483668228,103389383737927316226,yes
483668228,109103844574109310097,no
484672940,106933935108065848551,no
484672940,118255512766703943814,yes
48470193,100817654941683348379,no
48470193,107540794531810525865,no
48470193,107590603945323815725,yes
48488586,109576116369105492526,yes
48488586,110735710821642902083,no
485142288,100461349295109972798,yes
485142288,100852320747595911529,no
48603817,104023759941862575927,yes
487921551,101393543754598405088,no
487921551,113464132509725830261,yes
48918928,111051967635062777212,yes
48918928,113962086845554565147,no
49036134,104546166318113106960,no
49036134,107129707122195047668,no
49036134,109470716416675546659,yes
49036134,116846407432642694125,no
49118317,111377787142746260365,no
49118317,115566149749507879856,yes
49123228,105882115486166918429,yes
49123228,110841512235600017235,no
491254216,106440107609259692671,no
491254216,110020827213867240810,yes
491254216,116138835180980429605,no
491254216,116245148848080474877,no
491646472,105566420503165301945,yes
491646472,109846177475982328072,no
491646472,114197951660575959146,no
491646472,118094719877679412914,no
492851385,109400868762517464541,yes
493121965,114814274285968724078,yes
493121965,115209513155780239159,no
493121965,115549847928358541465,no
49334384,110517645165063756157,yes
49354745,103886756811589525024,no
49354745,113369985348208608761,no
49354745,116869722725759825033,yes
49358134,112034697325569510643,no
49358134,115964070430378112174,yes
49377256,104310462608442263116,yes
49378937,103980368234745038836,yes
49378937,111620105752350089085,no
49378937,116068929718715118792,no
49514480,102714457115180388452,yes
49514480,110720456695245983488,no
49514480,114837243201814927314,no
495356754,100041027501646240105,no
495356754,100450955492569251115,yes
495356754,110834168346895672615,no
495356754,117030204753356388283,no
495356754,118187480571217208733,no
495372735,115730147621679868994,yes
496099909,106763170702474755990,yes
496099909,114957287714787349243,no
496339418,114957287714787349243,no
496339418,115566471158914747262,yes
49744495,115882990890417986932,yes
49757762,109646761374294232325,no
49757762,109799535316356423889,yes
49796100,102063080895872998202,no
49796100,106154423834861027391,no
49796100,107763484577539531028,yes
49796100,110649665565372272426,no
500328273,108739166296032996156,yes
50336855,101867719598266894195,yes
505069199,105839220057530276969,yes
50616495,117365056405015598567,yes
506385064,100757316364895121105,yes
506385064,115566149749507879856,no
50765189,100985716362876199174,yes
50765189,107442590405242242526,no
508301241,103919460646834127943,yes
50930197,104595692117387450666,yes
51039632,104106184190869690665,yes
51039632,106955205976382933986,no
51283621,104112700502285331526,yes
51283621,107461520202794364708,no
51376329,113667171541444555694,yes
514854361,108324946915867097561,yes
514854361,108782048445421025866,no
515107103,111846547887997033862,yes
519691008,110199464986842312368,yes
519691008,110603249638210894527,no
519691008,111042155558326294379,no
519691008,111056304720943136850,no
519691008,117257715335191865053,no
51985775,111809398168841024458,yes
51985775,115584893039448594131,no
52008994,112134642962370084676,yes
520207674,101010679589930601042,yes
520207674,105086527471120139339,no
520207674,113557371289421835990,no
52063855,112429108839489938031,yes
52063855,117860964391793720553,no
52144474,100242674459999308103,no
52144474,104961789938651609330,yes
522333994,100915749315638619325,no
522333994,107129707122195047668,no
522333994,108612311203869502383,no
522333994,112183935647195600967,yes
522333994,114582613829828626404,no
52258924,103523047616404799287,yes
52258924,105445987014511617908,no
52258924,111718118121910526069,no
52451507,109070229323109849248,yes
52451507,110672168808127200597,no
52469009,117989090104296344397,yes
525268998,117053650510049826161,yes
525717785,104817741665480696948,no
525717785,106609336286411795230,no
525717785,111010711243165977277,yes
52693036,102029061282787477955,no
52693036,110257747922233036170,yes
527843545,114768514209305549932,yes
52895693,109375732215172540348,no
52895693,110169294812009503910,no
52895693,117613638752768553824,yes
530031753,106031799420472973370,yes
530031753,114641563655929919163,no
53085572,104240086332359666719,yes
53108110,100515694818433926897,yes
53108110,106331404879492856520,no
53169271,105091656726199519538,yes
532179886,111484537241757574949,yes
53220775,107230040249004667075,no
53220775,107654439346424846386,no
53220775,109530125683208012957,yes
53369674,101767068552230045164,yes
535338099,100898490348588404375,yes
53552445,101370887007478367289,no
53552445,109370225866759195855,yes
53552445,110730728642742082027,no
53622287,116101131482793742351,yes
536248205,109167419716160022684,yes
536248205,112756819887888764211,no
538521899,111333529800264770920,yes
53957602,101393543754598405088,yes
53969107,117874088889046833414,yes
53986956,102792854031824507857,no
53986956,108215662752871693957,yes
53986956,116605495738534841028,no
53987321,117484010752699014212,yes
53987321,117901376116430789075,no
541063769,104677119243742309489,no
541063769,105700725708455799780,yes
541063769,108813176032436769620,no
5411262,105661617963223895038,yes
5411262,113176508675646389014,no
541235930,109850156217628503853,no
541235930,111569301591587592131,yes
54180268,100054918675299764814,no
54180268,114705439845350957312,no
54180268,117933733597855393236,yes
541841820,112899360698094099666,yes
541841820,113176508675646389014,no
541841820,114197951660575959146,no
542648250,102403203940272283073,yes
542648250,111051967635062777212,no
542648250,116223352894659732841,no
54289723,112473988658766452430,yes
54300443,106224261089439233663,yes
543505194,107628234010178693732,yes
54418275,107390564111694097867,no
54418275,108836684030290905541,no
54418275,110368527693177938006,no
54418275,110672168808127200597,no
54418275,117370198784134140254,no
54418275,118258576598570067220,yes
54446625,100617001713272011661,yes
54446625,107113033936595495989,no
54473959,113655084042539969380,no
54473959,113924465273288655704,yes
54473959,115491819550862840131,no
544884124,111252622894219085928,yes
545331049,100295781569644949849,no
545331049,104355987320242677255,no
545331049,111790958477002409247,no
545331049,112546179457909866674,yes
5459482,102514070238727572602,no
5459482,107442590405242242526,no
5459482,107506433023270101422,yes
546642648,102665495303768772485,yes
546642648,107537369454198076245,no
54760078,104266375438972856345,no
54760078,104404638051004319506,no
54760078,109117776772720927638,yes
5482882,108686280248599375536,yes
548357415,100915749315638619325,no
548357415,102730188485723075761,yes
54870044,101654051830498611450,yes
54870044,101770128360406447267,no
548827191,100843240407678561866,yes
55032205,102220455500264460691,yes
55032205,114154578195585647571,no
551311815,118235127268836131922,yes
552240451,103067014092710842898,yes
552240451,114382376782773523535,no
553723664,105330695160307797167,yes
554523542,114879891095402028642,yes
555459736,112619842388851324187,yes
555601782,106351239422040294625,yes
555601782,117142491928353944408,no
555601782,117632215249733694539,no
555623949,110271659152214979965,yes
557299536,101805779739996263936,yes
557299536,102189758671654240133,no
557299536,114660995179185757182,no
557346315,109195538056352774283,no
557346315,110923369947022667992,yes
557346315,113258060035037205508,no
557346315,113962828762743067706,no
55750974,100626849893336387769,no
55750974,117714867836742004725,yes
55809540,103828645040146233835,yes
55882367,101481979958913768914,yes
55882367,116541097839806213812,no
56056140,100008866764902197464,yes
56112494,103666094432262447337,no
56112494,110590624905264327475,yes
56112494,113645803997061975277,no
56118916,101513812910112144772,no
56118916,112093883223979188401,yes
561949319,101435704263727790779,no
561949319,103317389178100675415,no
561949319,112849973790998332988,no
561949319,115138085671134573546,yes
562138755,110507910231592093449,yes
562138755,112553518956864744411,no
562435852,107424130943002863692,yes
562435852,109491513950565136022,no
562465148,100450955492569251115,no
562465148,109150656637107738134,yes
562500569,112165117763942247434,yes
562670683,101819706733527339753,yes
562758847,110055696802818180321,no
562758847,116017045544741761540,yes
562854351,101773176092708417848,yes
5655742,109534161502336685013,yes
565884276,102077821264615510279,no
565884276,105633637524891959516,no
565884276,111104725384399952939,yes
567178021,111338145895518372421,no
567178021,117404040879699193529,yes
567478413,114875423388157259906,yes
568552443,101615561217447580399,yes
568552443,102077821264615510279,no
568552443,105092091546152039219,no
570006728,110088329364216322147,yes
57080235,106003499070186699822,yes
57082999,112216361174312786140,yes
57082999,117196800758841601601,no
57120605,109094425293006804539,yes
572001090,102514070238727572602,no
572001090,111473294216680482733,yes
572001090,114197951660575959146,no
572001090,117646762925314689802,no
57201200,105760056592054579896,yes
5721672,112595652516113633101,yes
57337339,100682980590193613486,no
57337339,104832821625700314251,yes
574946532,103178418356168518293,yes
57551516,101598916675361898398,no
57551516,101867719598266894195,yes
57551516,111905892844107674645,no
57551516,116607451413574474055,no
57587262,104817741665480696948,yes
57587262,118180986311486123918,no
577134909,113679507155379684049,yes
578278458,102851650251258928837,yes
578278458,113298374419257656586,no
578568159,116930783277893951984,yes
578841097,102584843651218619073,no
578841097,111056304720943136850,yes
57924793,105760056592054579896,no
57924793,108590736895454119988,yes
579521564,110579873846739474780,no
579521564,113580426453204056799,yes
58019093,101488444640229619524,yes
58019093,117529727461843843676,no
5803772,105238473703816537192,no
5803772,115892141712408133582,yes
580403072,106286120848170577426,no
580403072,113742551967378275004,no
580403072,117308494942610596083,yes
5808632,109616350754359688867,yes
58141611,110938063561845240454,no
58141611,114615677830589418099,yes
581915568,117819218751118369577,yes
583518964,104452008320597779645,yes
583518964,112387490733230098418,no
584212508,101420217046284699763,yes
584212508,117989090104296344397,no
587261084,106481126199043485334,yes
59070427,105620140288682614099,no
59070427,111887491511584716759,no
59070427,113326986979161807098,yes
591218235,101270376371196826695,no
591218235,103476428852213716199,yes
591376265,100304521969630758634,yes
591376265,116715175873646505297,no
59198425,102463224453528375631,yes
593841005,112574313681682868120,yes
593930667,104383743937872457920,yes
593973600,110106182600549460510,no
593973600,112064830698351675122,no
593973600,116798033186493091338,yes
594044368,106551800964296329879,no
594044368,114676332675958206758,yes
59492427,110142997678307983232,yes
59492427,113349426900412275256,no
595720421,113163097137120012205,yes
59784245,103178418356168518293,no
59784245,103804995100088486738,yes
59784245,116673028308983871216,no
598696772,102173606332314164014,yes
60026124,103135162823321948365,no
60026124,113791629882223429537,yes
60026124,115350960593446550024,no
601151788,112827532998565888790,yes
601151788,115727368541421195477,no
60193818,100600229308692578725,yes
602169288,105907253345245387317,yes
602230019,100568807201225583267,yes
60251958,109029860470101740571,yes
60251958,116377460083257596519,no
603431688,101295425594583154535,yes
603431688,103381250374051136811,no
604343586,106534926154355049719,yes
60604368,107754858884933702204,yes
6060782,104477824158998153956,yes
60635762,108177808996240926742,yes
60635762,117948140073409626639,no
60735465,109825077728730682972,yes
608198115,105207240085222623592,yes
608198115,109080558335349672626,no
60926909,100681398634904193211,no
60926909,108275989736683840091,no
60926909,113900728054154724761,no
60926909,113915362910303727582,yes
60941705,111665168689335469046,yes
61040991,103193684519343445052,yes
61040991,116361343298499344698,no
61102047,102859044425764051136,yes
61102047,111000189355525520165,no
612203,103824868906491486995,yes
612203,108227386511778836553,no
61383375,104784416892651238499,yes
61383375,114100305722809084568,no
613853093,106289299399756374612,no
613853093,109933133580858019103,yes
614426478,115154984637194396397,yes
615484480,109967341971621667204,no
615484480,113530843977403019202,yes
6158112,103654500710885288671,no
6158112,105620140288682614099,no
6158112,108450433150198759160,no
6158112,108836684030290905541,yes
615995737,117293732274147452374,yes
61726627,108823056620113241411,no
61726627,113055926379007162411,no
61726627,114641563655929919163,yes
61781381,101720560293238940880,no
61781381,106440107609259692671,no
61781381,109652104097265644952,no
61781381,117901376116430789075,yes
618555267,112430923224471933407,no
618555267,115350960593446550024,yes
61950577,101488444640229619524,no
61950577,112294633768627359244,yes
6199012,106212404479280253365,yes
619933175,106820522370465795246,yes
619933175,111594070520024720978,no
619933175,115179631594846809260,no
62102939,101867719598266894195,yes
62102939,114197951660575959146,no
62126269,101867719598266894195,yes
62126269,109955069403758770264,no
621815555,112546179457909866674,no
621815555,116829160258127871472,no
621815555,118094719877679412914,yes
62296712,101513812910112144772,yes
62296712,104815050291205218627,no
62296712,107053490791171654204,no
62296712,113163097137120012205,no
624017107,113562803056360754778,yes
624017107,115809990258055121742,no
62420237,100626849893336387769,no
62420237,101867719598266894195,yes
62420237,108589701365744501144,no
62420237,111056304720943136850,no
62420237,117196800758841601601,no
624377560,114285681307968900307,yes
624378055,101867719598266894195,no
624378055,106947902588747146281,yes
624378055,117451410481875669354,no
62532620,101867719598266894195,yes
62532620,107694244871161933252,no
62532620,108285871620352211437,no
625413901,107898737718613922339,yes
625413901,110368527693177938006,no
625413901,117652009008178397669,no
62545750,101867719598266894195,yes
6275072,116251379569540958650,yes
62795881,117262317832688206522,yes
62899801,100558776099001681737,yes
62899801,117175216111072088853,no
62918571,117139388926376291125,yes
629433,114408097062265033770,no
629433,115007903408757379213,yes
629537782,103354042957822198769,no
629537782,105764942685316342387,no
629537782,106811400335987876860,no
629537782,113708686703940100514,yes
62958914,103392268542868533629,yes
62958914,105492135697748920773,no
62997624,100466804848939818466,no
62997624,109970259395268674222,yes
62997624,117995373782637356870,no
632142769,100112562828301113020,yes
632142769,114093850727597948624,no
632707111,102710135280717645936,yes
632707111,109125078015384317470,no
632707111,110477673763115767990,no
633058579,105500860283556284845,no
633058579,113273326366923191486,yes
633443907,106035446066211336358,yes
634351738,101770128360406447267,yes
634429326,112036622517786488901,no
634429326,112827532998565888790,no
634429326,114660995179185757182,yes
6356242,100861075586064762371,yes
6356242,103317493960420400633,no
6356242,117591913938315705719,no
636605319,103991285336818536420,yes
63695781,107197960825120985940,no
63695781,112849973790998332988,yes
637009034,100271162429893002764,no
637009034,101093976563648289177,yes
64008708,104093817528090083951,no
64008708,105034212788268216258,yes
