Gid,Fid,Same_identity
112151363078730305962,100000513757575,1
112165160282541192190,100000122461622,0
112165160282541192190,100000125502521,0
112165160282541192190,100000232845675,1
112172832689907861293,100000438957317,0
112172832689907861293,100000851924958,1
112185664439478540735,100000744896199,1
112185664439478540735,100000751222887,0
112189014122805851427,100000000798786,0
112189014122805851427,100000162789857,0
112189014122805851427,100000198523264,0
112189014122805851427,100000609831747,0
112189014122805851427,100001271904624,1
112215380634970420069,100000105123860,1
112215380634970420069,100000634325723,0
112240022051584440796,100000075788139,1
112240022051584440796,100000499197260,0
112253371724785137004,100000325353130,0
112253371724785137004,100001120983053,1
112255231713823945871,100000584936508,1
112257622085257090089,100000121999473,0
112257622085257090089,100000677837639,1
112257622085257090089,100001159112617,0
112257622085257090089,100001310622600,0
112259818005510522819,100000084716115,1
112275380216572066962,100000533870565,0
112275380216572066962,100000620814149,0
112275380216572066962,100001169041474,1
112305732954982383346,100000703251331,0
112305732954982383346,100000981842095,1
112305732954982383346,100001312159104,0
112306718189202968147,100000144194702,1
112306718189202968147,100000259358095,0
112310124952855046312,100000925950479,1
112341880587602191195,100000076975498,1
112341880587602191195,100001013415522,0
112355757298529765930,100000685555096,1
112361095729733705950,100000712735706,1
112366097054375182628,100000558763387,0
112366097054375182628,100000588949846,1
112366097054375182628,100000851924958,0
112381784754140567210,100000146737678,0
112381784754140567210,100000202046490,0
112381784754140567210,100000872848994,1
112384666661927727038,100000135117592,1
112384666661927727038,100000383516075,0
112386520311578893915,100000044735406,1
112386520311578893915,100000202923135,0
112386520311578893915,100000349061447,0
112390348717842559898,100000202666693,0
112390348717842559898,100000732086354,0
112390348717842559898,100000799925192,1
112390348717842559898,100001315447941,0
112413631229688202783,100001287792115,1
112415528165591755484,100000049768516,0
112415528165591755484,100000096801015,0
112415528165591755484,100000166034955,0
112415528165591755484,100000508046246,0
112415528165591755484,100000903718692,0
112415528165591755484,100001183083573,1
112421645276143258035,100000572390179,1
112430756092800302263,100000533870565,1
112435605557392101155,100000269739832,1
112446648809937570277,100000012915814,0
112446648809937570277,100000481458951,0
112446648809937570277,100000606590890,1
112446663607949415558,100000163763010,1
112446663607949415558,100000635769166,0
112452134418138710570,100000106127165,0
112452134418138710570,100000718563320,1
112452134418138710570,100000989396116,0
112452134418138710570,100001034268911,0
112470461298504424073,100001222999942,1
112493395468167607111,100001047028831,1
112493395468167607111,100001127155544,0
112502122201329108276,100000121999473,0
112502122201329108276,100000514652209,0
112502122201329108276,100000910238242,1
112513433546557757704,100000209221305,0
112513433546557757704,100000318354003,0
112513433546557757704,100000957864067,1
112523252114543767596,100001272872350,1
112523252114543767596,100001280968317,0
112524575374190765782,100000278147776,1
112567677199350870170,100000202046490,1
112567677199350870170,100000532951732,0
112567677199350870170,100001099478582,0
112567677199350870170,100001148825680,0
112578077523695267022,100000678795071,1
112586761858646330502,100000100992604,0
112586761858646330502,100000375150985,0
112586761858646330502,100000555280098,1
112594546449949121594,100000730973515,1
112644689519902196446,100000171039038,0
112644689519902196446,100000587202809,1
112648498548967203545,100000108160131,0
112648498548967203545,100000163093905,1
112648498548967203545,100001226266255,0
112651226224902432875,100000303777317,1
112651226224902432875,100001183083573,0
112685706723253463015,100000001235122,0
112685706723253463015,100000215254871,0
112685706723253463015,100000617226861,1
112690463684731247138,100000003531368,0
112690463684731247138,100000006088164,0
112690463684731247138,100000078948160,0
112690463684731247138,100000300422912,0
112690463684731247138,100000339578826,1
112691584070336594069,100000013579031,1
112691584070336594069,100000106836314,0
112691584070336594069,100000598899015,0
112707132570699783186,100000614796279,1
112707132570699783186,100001099028957,0
112709254694385978716,100000200031843,1
112759381724341448639,100000081836563,1
112759381724341448639,100001138860208,0
112764258352245632752,100000522978309,0
112764258352245632752,100000696693249,1
112765824270462096091,100000264399358,1
112765824270462096091,100000618971055,0
112786682895944630792,100000271991009,1
112790084082458453057,100000532951732,0
112790084082458453057,100000594276575,1
112790084082458453057,100001184971194,0
112803864943712246031,100000076975498,0
112803864943712246031,100000082429680,0
112803864943712246031,100000922590068,0
112803864943712246031,100001272407486,1
112815872885528099075,100000127007295,1
112823627945896970231,100000213077162,1
112823627945896970231,100000908316917,0
112823627945896970231,100001209039135,0
112839986857298956511,100000400070485,1
112839986857298956511,100000709742967,0
112850665627822735833,100000629461073,1
112868446098407491504,100000524085265,1
112875121956128538200,100000162789857,0
112875121956128538200,100000514652209,1
112910905287654960687,100000144194702,0
112910905287654960687,100000228152719,0
112910905287654960687,100000411212197,0
112910905287654960687,100000582878694,1
112910905287654960687,100001177942683,0
112923294862103193326,100000288205498,1
112926898190541052162,100000529505768,1
112932599978248070812,100000263920427,1
112932599978248070812,100001118345804,0
112932651924820109190,100001051436006,1
112935942463540556792,100000448891597,1
112943181686249312501,100000757892034,1
112943181686249312501,100001295328060,0
112952522646724606831,100000010172733,1
112952522646724606831,100000937976572,0
112958013074487819303,100000731521458,0
112958013074487819303,100001138860208,1
112960956431969381914,100000520624686,1
112960956431969381914,100000597631620,0
112960956431969381914,100000865646824,0
112962943862047818974,100000281900792,0
112962943862047818974,100000349303341,0
112962943862047818974,100000383968407,0
112962943862047818974,100000639163911,1
112962943862047818974,100000831765432,0
112985830574712545964,100000462574783,1
112985830574712545964,100000543441334,0
112988867115746837045,100000530478937,0
112988867115746837045,100000531970543,0
112988867115746837045,100001118345804,1
113057879211299776331,100000048420192,0
113057879211299776331,100000467668431,1
113088225737124055887,100000391520510,0
113088225737124055887,100000402011252,0
113088225737124055887,100000886294817,1
113088225737124055887,100001077259768,0
113100910658966356761,100000512397865,1
113100910658966356761,100000969503369,0
113120475462241560496,100000481458951,0
113120475462241560496,100000936255703,1
113120475462241560496,100001180966903,0
113131894997330007953,100000311216171,0
113131894997330007953,100000597314635,0
113131894997330007953,100000906217704,1
113131894997330007953,100000964384518,0
113131894997330007953,100000972045627,0
113150329038119022697,100000479922326,1
113157567363534855989,100000292781254,1
113164734688402747481,100000272957526,0
113164734688402747481,100000438957317,1
113174416248125687914,100000185821353,1
113174416248125687914,100001249664608,0
113192602429478048652,100000146772258,1
113192602429478048652,100000387044987,0
113192602429478048652,100000512397865,0
113192602429478048652,100001163767207,0
113194349325030536020,100000279874092,1
113208197885303246850,100000182227709,1
113235073708810538520,100000323814055,1
113258060035037205508,100000977468631,1
113261311543424987418,100000292176764,1
113261311543424987418,100001083161874,0
113274556656668107964,100001312028260,1
113287189438381781204,100000949855294,1
113291030603040711573,100000001235122,1
113291030603040711573,100000202046490,0
113291030603040711573,100001114544809,0
113303067111442019928,100000371314126,1
113315687898998200138,100001316469467,1
113316309168976831333,100000198330148,0
113316309168976831333,100000668500636,0
113316309168976831333,100001176417177,1
113336300375177451146,100000559209568,1
113336300375177451146,100001124112615,0
113348015409566519133,100000119869740,1
113362377448618714516,100000922087897,0
113362377448618714516,100001098006868,1
113368538699104250018,100000647024524,0
113368538699104250018,100000922988500,0
113368538699104250018,100001148025328,1
113371435695148475908,100000546954483,0
113371435695148475908,100000741852775,1
113371435695148475908,100001018869524,0
113372228184276580922,100000391520510,1
113372228184276580922,100000635769166,0
113372228184276580922,100000674287109,0
113372228184276580922,100001226212740,0
113379526662235706400,100000402011252,0
113379526662235706400,100001162700240,1
113387027939586888093,100000166034955,0
113387027939586888093,100000605959738,0
113387027939586888093,100000920688203,0
113387027939586888093,100001199293254,1
113388703961414615819,100000466923688,1
113429545035565404346,100000613084607,1
113429545035565404346,100000957864067,0
113429545035565404346,100001299713962,0
113431550065706718861,100000179011965,1
113431550065706718861,100000592785934,0
113431550065706718861,100000629275556,0
113431550065706718861,100001184495604,0
113467386789335630480,100000423523699,0
113467386789335630480,100001218119133,1
113497277344880398140,100000828044195,1
113502285069676766102,100000479123116,1
113504733727920026368,100000789437260,1
113506205458115718515,100000685046179,1
113519120371594069593,100000317815964,1
113526417053383499223,100000100992604,1
113526417053383499223,100001065638148,0
113526703724327246841,100000018306710,0
113526703724327246841,100000035685036,0
113526703724327246841,100000383516075,0
113526703724327246841,100000834433870,1
113529921623355967213,100000056864493,0
113529921623355967213,100000098655501,1
113529921623355967213,100001274406558,0
113543334231453637500,100000202903038,0
113543334231453637500,100001110597100,1
113553802863644125525,100000182025413,1
113555557889997169895,100000061618492,1
113555557889997169895,100000094066357,0
113555557889997169895,100001195482987,0
113563941066927593037,100000143531258,0
113563941066927593037,100000540860471,0
113563941066927593037,100000811767834,0
113563941066927593037,100001295134770,1
113565431248581352930,100000198330148,1
113567599084755159320,100000181826971,1
113567599084755159320,100000349061447,0
113567599084755159320,100000580706997,0
113570896533839994617,100000308599619,0
113570896533839994617,100000620814149,1
113612669205753886403,100000318214989,0
113612669205753886403,100001078347777,1
113635361007329112984,100000363756812,1
113635361007329112984,100000611184090,0
113653878631537281072,100000228385246,0
113653878631537281072,100000695629624,0
113653878631537281072,100000732086354,1
113653878631537281072,100000744896199,0
113665974494315328088,100000812613482,1
113685902749313643591,100000092739311,1
113687568643105477621,100000460931749,1
113688294023222535277,100000014633051,0
113688294023222535277,100000213854566,0
113688294023222535277,100000262380223,1
113688294023222535277,100000384194039,0
113688294023222535277,100001191726429,0
113700260082686261371,100000848711543,1
113720025460050743787,100000128622685,1
113732831602907797095,100000318354003,1
113760634429413284590,100000179476098,0
113760634429413284590,100001194366924,1
113760674543383331928,100000204912614,0
113760674543383331928,100000296565870,1
113762085677839843822,100000401632987,0
113762085677839843822,100000466923688,0
113762085677839843822,100001296893384,1
113762442831100050035,100000471015111,0
113762442831100050035,100000502211550,1
113762442831100050035,100000659203724,0
113766712367963001862,100000063484285,1
113768026306745419356,100000586740469,1
113768026306745419356,100000646171829,0
113786125675009675907,100000056864493,0
113786125675009675907,100000425398039,1
113796272464785345657,100000823612362,1
113837290226535458140,100000913674071,1
113841250501572644826,100000171039038,0
113841250501572644826,100000975862028,0
113841250501572644826,100001312403741,1
113858395277107415929,100000198523264,1
113858395277107415929,100000886294817,0
113858395277107415929,100001201611584,0
113891520515223244476,100000274033278,0
113891520515223244476,100000620426073,1
113908971552175737524,100000743654792,1
113922665660019499883,100000583833299,1
113945916254510666622,100000055561577,1
113949175455896917516,100000130426743,0
113949175455896917516,100000210333838,0
113949175455896917516,100000543441334,1
113965319692567355739,100000106836314,0
113965319692567355739,100000484220459,0
113965319692567355739,100000580062735,1
113965319692567355739,100000915557750,0
113967775750350358214,100000012915814,1
113967775750350358214,100000646433475,0
113990362391919477820,100000742733166,1
114048367689536985772,100001209039135,1
114055932024308474676,100000093527564,1
114151839259621525336,100000468123987,1
114151839259621525336,100000991129103,0
114158438472245443331,100000299771336,0
114158438472245443331,100000480575549,1
114158438472245443331,100000502211550,0
114164887375469516762,100000126425599,1
114164887375469516762,100000539646816,0
114164887375469516762,100001209183112,0
114171352137849044000,100000551640017,0
114171352137849044000,100000605959738,1
114180495114277481931,100000087676522,0
114180495114277481931,100000444802830,1
114181623008822990975,100000021874106,1
114181623008822990975,100000202923135,0
114187021426139654228,100000636907829,1
114199879757041122561,100000592785934,0
114199879757041122561,100000733532312,1
114199879757041122561,100000886078159,0
114206420237275380414,100000490579871,1
114254428613782274351,100001177942683,1
114276636075990027794,100000530478937,1
114276636075990027794,100000629673572,0
114276636075990027794,100000852900117,0
114284705704885090520,100000289258025,0
114284705704885090520,100000427028050,1
114284705704885090520,100001226266255,0
114317822675439409412,100000587876346,1
114330398596665927763,100000016155908,0
114330398596665927763,100000210152208,1
114330398596665927763,100001239431913,0
114330488468564451135,100000495401552,1
114355890760422429770,100000363004175,1
114358974986339516997,100000886294817,0
114358974986339516997,100001197764288,1
114365023625735832303,100000603561529,1
114365023625735832303,100000645582193,0
114365023625735832303,100001209183112,0
114377066435995144181,100000066627618,0
114377066435995144181,100000907177652,1
114405830272074275394,100000068565158,0
114405830272074275394,100000118925159,1
114421790002798757768,100000869882017,0
114421790002798757768,100000988067466,1
114438441655400502079,100001040100959,1
114464832346668566972,100000020274316,0
114464832346668566972,100000121043319,0
114464832346668566972,100000178804893,0
114464832346668566972,100000729256616,1
114472269215588958647,100000221284415,0
114472269215588958647,100000624817892,1
114480998590140908012,100000108054214,1
114484802386244782204,100000945388623,1
114501669348467801594,100000684004855,1
114501669348467801594,100001184495604,0
114538614225315165751,100000034690330,1
114544089281482040615,100000095971146,1
114544089281482040615,100000512201186,0
114551337908366806262,100001098222860,1
114561897291485622936,100000286939364,0
114561897291485622936,100000479922326,0
114561897291485622936,100001029653656,1
114575177655559699599,100000197746538,0
114575177655559699599,100000732194584,1
114576522038049983062,100001093002617,1
114577750029302565637,100000743012162,1
114581826941648541389,100000060368102,1
114581826941648541389,100000107753355,0
114592134841215512637,100000598852277,1
114592134841215512637,100000923707499,0
114595162850512560351,100000370025194,0
114595162850512560351,100001163767207,0
114595162850512560351,100001220051821,1
114643910437834615362,100000054142106,1
114650237719448756428,100000289265156,1
114660101410476938797,100000318944295,1
114660101410476938797,100001054186817,0
114660995179185757182,100000704396517,1
114660995179185757182,100000716227314,0
114661127021138307303,100001292476600,1
114662953133947274774,100000082309529,0
114662953133947274774,100000328495759,0
114662953133947274774,100000684189680,1
114665924211605539507,100000100506323,1
114671218405364643737,100000479123116,0
114671218405364643737,100000715933019,1
114678471363655342263,100001004458445,0
114678471363655342263,100001235434462,1
114680289365607908959,100000233978477,1
114683627751500921769,100000481432786,1
114697456321152541396,100001175965934,1
114708436374527627823,100000861856366,0
114708436374527627823,100001107732602,1
114732826743879642069,100000109231642,1
114732826743879642069,100000996592249,0
114746919804528444535,100000709742967,1
114754354488179396482,100000432022537,1
114757433591522982615,100000454599623,1
114757433591522982615,100000998587787,0
114794669937375526657,100000006088164,1
114794669937375526657,100000598899015,0
114816604921458160208,100000127368131,1
114817792083007992070,100000259358095,1
114817792083007992070,100000831086933,0
114820015813945139117,100000303265394,1
114820015813945139117,100001070882737,0
114843044521368142797,100000254192481,1
114881321285953939835,100000675557567,0
114881321285953939835,100000983656045,1
114881716618031531506,100000739023178,1
114881716618031531506,100000890522556,0
114907016807786386877,100000353320528,0
114907016807786386877,100000498683935,0
114907016807786386877,100000675791552,0
114907016807786386877,100000961247661,1
114910861611796910992,100000010503560,0
114910861611796910992,100000816105498,1
114918511883921150982,100000259585657,1
114923529121224459335,100000015341926,1
114923529121224459335,100000298973314,0
114925178607183996262,100000545011091,0
114925178607183996262,100000764003016,0
114925178607183996262,100000815498427,1
114925178607183996262,100001295328060,0
114929724799983493625,100000000526578,1
114929724799983493625,100000216787383,0
114969441383590725321,100000562303585,1
114969441383590725321,100001027803631,0
114969441383590725321,100001172004761,0
114990707742925239279,100000101950117,1
115000077861526109146,100000674287109,1
115003328907258634587,100000102132964,1
115030321806696716930,100000484220459,1
115030321806696716930,100001189371712,0
115031308822884150387,100000600870666,0
115031308822884150387,100001086944106,1
115038213866560471888,100000021874106,0
115038213866560471888,100000360384377,1
115038213866560471888,100000410144820,0
115038213866560471888,100000704231840,0
115046765355414378929,100000277946915,1
115104822758943547037,100000991129103,1
115151005955021728407,100000373270414,0
115151005955021728407,100000379381102,0
115151005955021728407,100000805396401,1
115151005955021728407,100001031975532,0
115194141866215708853,100000574604507,1
115194141866215708853,100000848711543,0
115197264482548076879,100000225002438,1
115204723205378792015,100001056070826,1
115210161988702663399,100000318393724,1
115210161988702663399,100000645582193,0
115211083796189752274,100000531970543,1
115228928846322175104,100000628161689,1
115251225392507223332,100000001999148,1
115251225392507223332,100000998587787,0
115266405485113135134,100000473178454,0
115266405485113135134,100000896378120,1
115266405485113135134,100000916592547,0
115272290188868109965,100000242210592,1
115272290188868109965,100000741567398,0
115272290188868109965,100000815498427,0
115295881607149599848,100000624096365,1
115299850477238125485,100000594178201,1
115299850477238125485,100000741412157,0
115305721489796429306,100000810689084,1
115311793803349825829,100000541176193,1
115311793803349825829,100000812613482,0
115331267896213923660,100000228152719,1
115331267896213923660,100001295797219,0
115339934828839475897,100000386374998,0
115339934828839475897,100000659805488,1
115343995825144391774,100000179476098,1
115343995825144391774,100000449993597,0
115348987197646470129,100000742733166,0
115348987197646470129,100000797166502,1
115371266091019850428,100000309658147,1
115371266091019850428,100000653495592,0
115371266091019850428,100000810689084,0
115371266091019850428,100000842135329,0
115387211709289639070,100000253557029,0
115387211709289639070,100000497005209,1
115387211709289639070,100001186295567,0
115392446003754356172,100000468226243,1
115451926959046612839,100000063060335,0
115451926959046612839,100000469395398,1
115451926959046612839,100000590148236,0
115451926959046612839,100001105165732,0
115452943028219362917,100000568272006,1
115452943028219362917,100000590308391,0
115452943028219362917,100001257460386,0
115474120923084583459,100000845022996,1
115475071782809430142,100000785094834,0
115475071782809430142,100001186295567,1
115517518823042534338,100000765902514,1
115517695502446143077,100000899053700,1
115534640163903544294,100000510101614,0
115534640163903544294,100000683716199,1
115552487706956498548,100000125445257,0
115552487706956498548,100000938230849,1
115552487706956498548,100001138417185,0
115574948231105096119,100000646433475,1
115574948231105096119,100000758864298,0
115595198397548978416,100000606244068,1
115595198397548978416,100000659746436,0
115626582930153182455,100000789256507,1
115627666925600040870,100000293630425,1
115627666925600040870,100000447846453,0
115656757611300251046,100000176840524,1
115656757611300251046,100000568272006,0
115674147847398551735,100000130232814,1
115674147847398551735,100000143981756,0
115674147847398551735,100001076914545,0
115689160230526556894,100000020274316,0
115689160230526556894,100000693118026,1
115727956955651690391,100000035932977,1
115727956955651690391,100000896449091,0
115740143791807031389,100000699526163,1
115741560667109492063,100000125520936,0
115741560667109492063,100000628333121,1
115747698709048407277,100000215714480,1
115753749565529206228,100000027771768,1
115757500443612217940,100000990446023,1
115757500443612217940,100001105677059,0
115761037536181926807,100000294152809,1
115823718485254597836,100000236156248,1
115823718485254597836,100000262380223,0
115839480174511928428,100000675557567,1
115849330765811287744,100000190457932,1
115849330765811287744,100000726917588,0
115865579354657441338,100000472194271,1
115865579354657441338,100001071356188,0
115888209218928778336,100000798464722,1
115889794153950604484,100001148825680,1
115904726493643488069,100000279577330,1
115910017403894305978,100000340140427,0
115910017403894305978,100000686807437,0
115910017403894305978,100000963666530,1
115915867222502947006,100000035932977,0
115915867222502947006,100000763982603,0
115915867222502947006,100000764003016,1
115918012053498865415,100000602025306,1
115924985212175534445,100000078315083,1
115926742846258778769,100000515023419,1
115926742846258778769,100001014345688,0
115945713392045834334,100001259073549,1
115954186387675387611,100000685046179,0
115954186387675387611,100000972045627,1
115965454027383605986,100000466397871,1
115968119235489751331,100000228385246,0
115968119235489751331,100000915557750,1
116045967005020435892,100000409640846,1
116090839494965914863,100000126116601,1
116100901222500285115,100000306946199,1
116100901222500285115,100000586740469,0
116101131482793742351,100000015341926,0
116101131482793742351,100000172869908,1
116101131482793742351,100000427705840,0
116108301294029958283,100000537565634,0
116108301294029958283,100000791179756,0
116108301294029958283,100001218026767,1
116108437573210414135,100000010503560,1
116108437573210414135,100000120012266,0
116108437573210414135,100000142331703,0
116108437573210414135,100000546954483,0
116108437573210414135,100000675557567,0
116108480964627478529,100000000288023,1
116108480964627478529,100000641919624,0
116111464053134606507,100000006088164,0
116111464053134606507,100000012925858,1
116150726348668810799,100000520999640,1
116204336298584368905,100000842874168,1
116218098283197932784,100000298274445,0
116218098283197932784,100001072517017,1
116226304701852848077,100000149681894,0
116226304701852848077,100000270487194,1
116241260207455257204,100000058032133,0
116241260207455257204,100000447846453,0
116241260207455257204,100000901227051,1
116249174644323713004,100001252333469,1
116249608211068039043,100000295365863,1
116266573702083636604,100000279586049,1
116271124986864769260,100000096262006,0
116271124986864769260,100000351397056,1
116271124986864769260,100000592785934,0
116271124986864769260,100000923707499,0
116271129260570731541,100000614796279,0
116271129260570731541,100000809515811,1
116280225596601671921,100000714604319,1
116315888863698194324,100001311878748,1
116318758276292759377,100000692297631,1
116347012697373692416,100000411212197,0
116347012697373692416,100000545011091,0
116347012697373692416,100001052062052,1
116351860800473475418,100001310929025,1
116376364698927721672,100000656665784,1
116390327938051947824,100000649153614,0
116390327938051947824,100000675114963,1
116415189809615618095,100000351321344,0
116415189809615618095,100000477609273,0
116415189809615618095,100000562197656,0
116415189809615618095,100000594178201,0
116415189809615618095,100000907177652,0
116415189809615618095,100001103867639,1
116446151624329003484,100000089793787,1
116446151624329003484,100000961247661,0
116446151624329003484,100001124805785,0
116461881405207728213,100000662955338,0
116461881405207728213,100000696693249,0
116461881405207728213,100001083161874,1
116469112012038634459,100000062770684,1
116500975505513780860,100000584739216,1
116524431500007134442,100000398327435,1
116524431500007134442,100000641919624,0
116524431500007134442,100001253996517,0
116535288752621153504,100000539646816,1
116535288752621153504,100001086113173,0
116535565517466686636,100000143476115,1
116538489566954839989,100000716227314,1
116538489566954839989,100001118345804,0
116541097839806213812,100000498683935,1
116541097839806213812,100000555130731,0
116541097839806213812,100000597344311,0
116563896350812550603,100000284389120,0
116563896350812550603,100000347078381,1
116569920504488884182,100000499197260,1
116572836124844241773,100000200044470,1
116572836124844241773,100001274052275,0
116572836124844241773,100001280968317,0
116581658269377502365,100001158523708,1
116605489190788924737,100000401632987,1
116611015920363929058,100000308599619,1
116619501594953058303,100000615094734,1
116624596218707915492,100000001235122,0
116624596218707915492,100000308599619,0
116624596218707915492,100000726917588,1
116642887634013772341,100000242581190,0
116642887634013772341,100000432801629,1
116654701015108256932,100000699322043,1
116654701015108256932,100000891000208,0
116659861282476928034,100001004458445,1
116739797822707630984,100000069620068,1
116739797822707630984,100000809515811,0
116769457719876016246,100000138201255,1
116775558191204113060,100000701664737,1
116781083800792675897,100000886733804,1
116800281122435406007,100000361260581,0
116800281122435406007,100000559307438,0
116800281122435406007,100000580155325,1
116853456310765801641,100001027803631,1
116855440002037250073,100000128795865,1
116855440002037250073,100000467814616,0
116855440002037250073,100000568272006,0
116855440002037250073,100000620426073,0
116855440002037250073,100001150128309,0
116874111204856590820,100001112120897,1
116877224068223366240,100000325353130,0
116877224068223366240,100000587262679,1
116892419550541571135,100000235732127,1
116898133810537871417,100000142331703,1
116898133810537871417,100000524085265,0
116906204493642748913,100000228152719,0
116906204493642748913,100000675277455,1
116907344891901816306,100000283113687,1
116915621457580810294,100000136322271,0
116915621457580810294,100000617949313,0
116915621457580810294,100000898766488,1
116923155045486398897,100000378335308,1
116923155045486398897,100001175965934,0
116944803763251204148,100001008933008,1
116996205933958519538,100000260917502,1
116996205933958519538,100000851924958,0
117024336570341154898,100000237186508,0
117024336570341154898,100000886846905,0
117024336570341154898,100000974520949,1
117024336570341154898,100001272872350,0
117035401037317076881,100000136322271,0
117035401037317076881,100000171091008,1
117046027500873560702,100000216787383,1
117048377553925505392,100000764804642,1
117048377553925505392,100000828044195,0
117061810550675039027,100000515023419,0
117061810550675039027,100000720274690,1
117063575339345737000,100000395246041,1
117088101911096503594,100000424054011,0
117088101911096503594,100001064173440,1
117091422955394090581,100000015821577,1
117091422955394090581,100000293913427,0
117097237830484807628,100000203048481,0
117097237830484807628,100000801156630,1
117098040516074515421,100000193477564,0
117098040516074515421,100000546954483,0
117098040516074515421,100000659203724,1
117124024599927335016,100000044485185,0
117124024599927335016,100000708681359,0
117124024599927335016,100001018869524,1
117141650513783649699,100000228385246,1
117141650513783649699,100000741412157,0
117155487181708534363,100001183592348,1
117182383322703830164,100000190544332,1
117182383322703830164,100000970215380,0
117184150620201172038,100000831086933,0
117184150620201172038,100001120383870,1
117225929861036420600,100000395306763,0
117225929861036420600,100001150128309,1
117228678507782957485,100000280343905,1
117228678507782957485,100000539646816,0
117228678507782957485,100000872419985,0
117243283622618643282,100000044735406,0
117243283622618643282,100000525633950,0
117243283622618643282,100000728101472,1
117256695654675131432,100000103245390,0
117256695654675131432,100001312159104,1
117281291390869190467,100000051366023,0
117281291390869190467,100000210152208,0
117281291390869190467,100000384194039,1
117284704211448273545,100000034690330,0
117284704211448273545,100000071265510,1
117284704211448273545,100000678795071,0
117290960301105836207,100000538426151,1
117319992101815488449,100000743654792,0
117319992101815488449,100000831086933,1
117320749444684907965,100000401229912,1
117323539355384931236,100000371605269,1
117323539355384931236,100000568272006,0
117323539355384931236,100000679998100,0
117323913254750912270,100000171091008,0
117323913254750912270,100000572331732,1
117343889843033461670,100000303783626,1
117376453087282075735,100000410761768,1
117406001118075095230,100000011386084,0
117406001118075095230,100000067038382,0
117406001118075095230,100000213854566,0
117406001118075095230,100000541958839,1
117406001118075095230,100000625514631,0
117410582386927237186,100000004318205,0
117410582386927237186,100000172869908,0
117410582386927237186,100000785269852,1
117430105002462135929,100000018306710,1
117430105002462135929,100000116830166,0
117430105002462135929,100000232845675,0
117439849515022835297,100000434649060,0
117439849515022835297,100000859304691,1
117444949349181613788,100000015376487,1
117444949349181613788,100000427028050,0
117444949349181613788,100000695621431,0
117448144970376352047,100001287030163,1
117457511804655566923,100000130426743,1
117469519286042714811,100000989902719,1
117471807335875979116,100000197746538,1
117472855162497835331,100000195255860,1
117477124846907338150,100000061618492,0
117477124846907338150,100000282451463,1
117477124846907338150,100000683716199,0
117477676341710851869,100001026523552,1
117477676341710851869,100001272872350,0
117479021674892410466,100001283676966,1
117491931609475763553,100000072142038,1
117499362558779886879,100000597631620,1
117505814906456435538,100000991802349,1
117514177509614538540,100000231376499,1
117521568184608361344,100000318393724,0
117521568184608361344,100000629275556,0
117521568184608361344,100000824396235,1
117530459512832460834,100000681776999,0
117530459512832460834,100000915506330,1
117533690777599039283,100000237653805,0
117533690777599039283,100000848820688,1
117539066973104671240,100000299771336,0
117539066973104671240,100000575847121,1
117539066973104671240,100000587262679,0
117539066973104671240,100000636163135,0
117539066973104671240,100001169041474,0
117572742692957797398,100001126716160,0
117572742692957797398,100001261743564,1
117585633788745753865,100000551891062,1
117609531060046241124,100000272376481,1
117647757155929695443,100000035932977,0
117647757155929695443,100000281900792,0
117647757155929695443,100000289265156,0
117647757155929695443,100000467814616,1
117651297287203902942,100000014851054,0
117651297287203902942,100000759500155,1
117651297287203902942,100001211986631,0
117673032280426247287,100000038007590,1
117673032280426247287,100000479123116,0
117677460934202133145,100000471015111,1
117687342728079343188,100000008081791,0
117687342728079343188,100000449993597,1
117692410115094552419,100000695629624,1
117699665178636124248,100000021095083,1
117699665178636124248,100000957084120,0
117715947096377824769,100000278717815,1
117723975996426332309,100000058032133,1
117725027505755686928,100000412604865,1
117728859793918717057,100000299771336,1
117728859793918717057,100001274052275,0
117728859793918717057,100001276561357,0
117742453724411396439,100000066627618,1
117742453724411396439,100001048860707,0
117754954286039940170,100000722202707,0
117754954286039940170,100000785049660,1
117754954286039940170,100000789256507,0
117759362167548690343,100000577390190,1
117767420739983620084,100000453742180,0
117767420739983620084,100000597757150,1
117770421354960785863,100000774764926,1
117799303553016783308,100000863024422,1
117810908448260277747,100000126032686,1
117812106374087252843,100000653495592,1
117845679233632912446,100000625514631,0
117845679233632912446,100001105626778,1
117851631087633621563,100001138417185,1
117851631087633621563,100001307602587,0
117853704488590897117,100000146007672,1
117862637041938015174,100000340140427,1
117878324776131124711,100000669044800,0
117878324776131124711,100001104042766,1
117897000073719764789,100000103245390,0
117897000073719764789,100000934943385,1
117910707770737599719,100000149681894,1
117933208675403649839,100000469883899,0
117933208675403649839,100000937976572,1
117949529300583197226,100000752658921,1
117973090598931818639,100000105980768,0
117973090598931818639,100000152151020,0
117973090598931818639,100000306946199,0
117973090598931818639,100001018341943,1
117982750920799951763,100000209940524,1
117982750920799951763,100001078347777,0
118054044220726774195,100000036089464,1
118054044220726774195,100000592785934,0
118065307651099999124,100001249664608,1
118066114433644764122,100000158125344,1
118083710744158154181,100000407204122,1
118088385227486979937,100000231376499,0
118088385227486979937,100000612549150,1
118139223707127918588,100000562096327,1
118139223707127918588,100000812496717,0
118171875637078667388,100000815924245,1
118171875637078667388,100001253010263,0
118197777796730456396,100000391114700,1
118197777796730456396,100000810689084,0
118197777796730456396,100001034164887,0
118197777796730456396,100001047706153,0
