Tid,Gid,Same_identity
347041360,112756819887888764211,no
34897033,109393848362875058618,yes
34925235,101703586133169730425,yes
34925235,115491819550862840131,no
34925235,117240177669871793636,no
34993995,103355166094022049483,yes
34993995,106544113502730502763,no
34993995,117354960403553623970,no
34993995,118136232699687858099,no
35007673,100768822034218405393,yes
35007673,117175998873633329480,no
350283252,115259117066551216265,yes
35064029,108611360545827241347,yes
35064029,113720025460050743787,no
351056151,101435704263727790779,yes
351056151,103448640997558067665,no
351056151,106544113502730502763,no
351056151,118136232699687858099,no
351056151,118255512766703943814,no
351456469,109670670411577277190,no
351456469,114181623008822990975,yes
351462805,100114193748410502408,yes
352038512,106247610479746901368,yes
352038512,107082278701210921200,no
352038512,108611360545827241347,no
352038512,113109176238193092892,no
35249132,105492135697748920773,no
35249132,106441570033029509222,no
35249132,107411018734418486484,yes
35249132,113465456026258701781,no
35288305,113024001882474042324,yes
352937915,113788340880575687640,yes
35330609,101645732150126116093,yes
35330609,107086933014767219738,no
354634896,112243472176604327458,yes
354972870,109208077948418480716,yes
354972870,115311744297063116242,no
35523658,100504679261905339405,no
35523658,105066214246343956332,yes
35523658,112034697325569510643,no
35523658,114382376782773523535,no
355239851,106544113502730502763,no
355239851,114093850727597948624,yes
355239851,118136232699687858099,no
355764084,117632215249733694539,yes
356789903,100165628532322624729,yes
356789903,102029061282787477955,no
357140051,103075181637342724249,yes
357140051,103448640997558067665,no
357140051,118255512766703943814,no
35714133,103172290858656490894,yes
35714133,105592263171058062908,no
35714133,117529727461843843676,no
357158639,116428350595425420086,yes
357334065,106840494431728051523,no
357334065,115154108221612755449,yes
35785339,105876972504565457520,yes
35804198,101813765494483375114,yes
35804198,111587319385064085440,no
35839154,109491513950565136022,yes
35839154,117354960403553623970,no
35857129,106728856043143204200,no
35857129,117135217543129568109,yes
358716802,102136601183797591108,no
358716802,105772561463865428234,no
358716802,111338145895518372421,yes
359261527,100600229308692578725,no
359261527,113057600233654049481,yes
35938228,106544113502730502763,no
35938228,113599166154552567664,yes
35938228,118136232699687858099,no
359805274,102830548122852092235,yes
359805274,109150656637107738134,no
36003755,116693620687334596324,yes
360149001,108890405835195137525,yes
36036681,106840121590915025627,yes
36036681,117754954286039940170,no
36057442,115681601126076129870,yes
361725635,103736314516462241261,yes
361975697,102665495303768772485,yes
361975697,112141671271909735156,no
364123242,104310462608442263116,yes
364123242,106696074652941666313,no
364951412,105364484035252527196,yes
365069312,100810114429740450075,no
365069312,115040960679000636866,yes
365850101,104384923817956195741,yes
365850101,108619158331781801517,no
366043033,101038798235899726452,no
366043033,102063080895872998202,no
366043033,103018429894999380258,no
366043033,104546166318113106960,yes
367905542,105264139093900718224,no
367905542,109237084518592262411,yes
3681181,112046677898696361198,yes
368311630,108738543135908520741,yes
368311630,117240177669871793636,no
368396224,106544113502730502763,no
368396224,110973784670792775175,yes
368396224,118136232699687858099,no
369253240,105252579872975184219,no
369253240,115574123749458740753,yes
369925071,105609838173768267812,yes
369925071,106544113502730502763,no
369925071,112703323488409728264,no
369925071,118136232699687858099,no
370900590,102789196821221319904,yes
371018928,100293480225991166393,yes
37106040,103280786824527848477,no
37106040,104016554105084363677,yes
37106040,108726152831752630088,no
37106040,111161147524949095445,no
37106040,114794723532613892967,no
37106040,116426866495602280067,no
372042171,114730123467057134481,yes
372224342,100054918675299764814,no
372224342,110603249638210894527,no
372224342,112903608736898971769,yes
37284284,105183277388713314252,yes
37284284,116607451413574474055,no
37293906,111453210694076531916,yes
372983305,104786080434420163397,yes
373334713,103472494800517179260,yes
373572974,108227386511778836553,yes
373690816,103135020424229723621,yes
373946234,117524730881503569075,yes
374029149,102489050874024260636,no
374029149,104140738845836421352,yes
374029149,117354960403553623970,no
37405671,112174413414693619166,yes
375195778,104401773458770502325,yes
375402220,111594070520024720978,no
375402220,114654267421846202065,yes
375861809,111484537241757574949,no
375861809,114660949692196138395,yes
37592457,102517951534764698153,yes
37592457,106544113502730502763,no
37592457,106728856043143204200,no
37592457,118136232699687858099,no
37617392,112151363078730305962,yes
37617392,115639872537084676090,no
37681243,114352710243080192970,yes
37681243,115093575982090405894,no
37681243,116607451413574474055,no
376828070,106121080063728223407,no
376828070,114197951660575959146,yes
37685182,101332203231997012431,yes
37685182,106544113502730502763,no
37685182,113258060035037205508,no
37685182,118136232699687858099,no
377010271,114197951660575959146,yes
377014220,106105157903781912416,no
377014220,114197951660575959146,yes
377015712,108203902583781217502,no
377015712,114197951660575959146,yes
377021229,114197951660575959146,yes
377024126,109420270642726200915,no
377024126,114197951660575959146,yes
377026547,105000864368700262321,no
377026547,114197951660575959146,yes
377028049,114197951660575959146,yes
37713610,106440107609259692671,yes
37713610,114794723532613892967,no
377208962,111406989196875508528,no
377208962,114197951660575959146,yes
377210584,114197951660575959146,yes
377211505,114197951660575959146,yes
377478996,116345798503662756913,yes
378270345,106544113502730502763,no
378270345,113247858824781712145,yes
378270345,118136232699687858099,no
378724588,100612785818144492514,no
378724588,116836076213735157027,yes
379165814,112493395468167607111,yes
379174737,100668510574425444728,yes
37977852,105483740693171772384,yes
37977852,109670670411577277190,no
379999684,111161147524949095445,no
379999684,118165824208269803973,yes
380437585,101355807990357454325,yes
380912763,103135162823321948365,no
380912763,106621361833188442393,no
380912763,107207036779440960937,no
380912763,113844423410774767133,yes
38109241,112108781803109529299,yes
381314388,107082278701210921200,no
381314388,109646761374294232325,yes
381314388,113109176238193092892,no
38138840,112099317123917276621,yes
381599996,108085652745045604804,yes
38172914,111275498925212139254,yes
382232141,101532923049066862487,no
382232141,105462112849990612630,yes
382417692,103588007142636240999,yes
382417692,110983963879338917938,no
38264148,117948140073409626639,yes
383365784,113351642758699862807,yes
383365784,117416357607014363057,no
383856447,103135162823321948365,no
383856447,106105157903781912416,yes
384298947,105811217275025415273,yes
384788228,104900333677222252852,no
384788228,106289299399756374612,yes
38491160,111761495958447355730,no
38491160,113267768797686322329,yes
38491160,116671322723367531418,no
385673186,100926282254239251503,yes
385673186,104476844813271023215,no
385673186,108238411469513289667,no
385868055,116607451413574474055,no
385868055,117817745358271441691,yes
38588735,101142267330522743337,yes
38588735,110176482386206490784,no
386047210,101532923049066862487,no
386047210,113382243766102297567,yes
386946817,117471160386747339322,yes
38707399,117097910021554298595,yes
387409794,107417663403709720471,yes
387409794,113883191378951374216,no
38750827,103626843620564967567,yes
38750827,106401311698098928410,no
3875151,103005664980673293345,yes
387637345,106821618027345209741,yes
388190216,117442555856423517050,yes
38822872,100466804848939818466,yes
38822872,103448640997558067665,no
38822872,105000864368700262321,no
38822872,112174413414693619166,no
38822872,116551918012790231616,no
38822872,116715175873646505297,no
38822872,118255512766703943814,no
388517975,114957366016646103054,yes
38854808,101926822759889242887,yes
38854808,114450719760889679262,no
38883098,102534006258795866025,yes
38884416,105000864368700262321,no
38884416,113048337145713058265,yes
39034120,115913535940228911425,yes
39096581,100188194041160825202,yes
39096581,110593853249475600967,no
39096581,111868566819315188595,no
391189667,103980368234745038836,no
391189667,115182176800088912092,yes
39149340,106390028979839796189,yes
39149340,109189137968513076451,no
39188598,107433873308226649269,yes
392446390,111436486693818966792,no
392446390,113951688062563149891,yes
39247211,100813413111972121525,yes
39253810,100906263275099522183,yes
392600993,115607660401202470107,yes
39283459,114956848689058320583,yes
39301878,103201362154124920729,yes
39340040,115156724735708838305,yes
39340040,116719473312788899039,no
393404016,105951644802196818342,no
393404016,107443336812017210780,yes
394850620,110579873846739474780,yes
394853337,108499868548934787973,yes
39544809,103005664980673293345,no
39544809,112064830698351675122,yes
39544809,115154108221612755449,no
39584643,103448640997558067665,no
39584643,108285871620352211437,yes
39584643,111056304720943136850,no
39584643,118255512766703943814,no
39628361,102763694949633583061,no
39628361,106056934188569523481,no
39628361,107113033936595495989,no
39628361,118416191740834300315,yes
396346710,106544113502730502763,no
396346710,108492850905889658113,yes
396346710,118136232699687858099,no
39692018,106544113502730502763,no
39692018,106687683113351182576,yes
39692018,118136232699687858099,no
397206233,100633194835991961412,yes
397345946,116500392333991180978,yes
39830947,101488444640229619524,no
39830947,103429767916333774260,yes
398967807,107937818781180419114,yes
39914769,101867719598266894195,no
39914769,102302500893857200078,yes
39914769,117803551595019163160,no
399522254,101010679589930601042,no
399522254,116192856530727621517,no
399522254,117803551595019163160,yes
40032429,107113033936595495989,no
40032429,110710921714651811945,yes
40078259,108612311203869502383,yes
400799927,101918120573227767799,yes
400832157,102089590728702167658,yes
40166614,111884721401339946597,yes
401689058,110162740097290621484,yes
401689058,114035256540010919043,no
40170572,103589433466033644268,no
40170572,113565431248581352930,no
40170572,114164392473567048505,no
40170572,114331645955479241520,yes
402390878,102254648634055445274,yes
40251274,102352920263615185629,no
40251274,116908311409786169501,yes
402599215,111807942833320008629,yes
402599215,117493511011372581423,no
40265949,111827898683240829284,yes
40265949,115913535940228911425,no
403597021,111510407750000988194,yes
404459322,115471994485578429968,yes
404578989,106734058057211454114,no
404578989,112199450004254066467,yes
40512250,105267466476227485864,yes
40512250,109857040975209966953,no
405407129,106108837811137745554,yes
405407129,108569609415238552075,no
405407129,117133396142850414386,no
40590571,106708583109253597340,no
40590571,108617677353093893230,yes
406136925,112848932500817360408,yes
40651448,101664432965126606702,no
40651448,115532442912917396285,yes
407936958,104545709373265156022,yes
407936958,117451410481875669354,no
40822120,113465456026258701781,yes
40824143,105090363595641798289,no
40824143,105958302093695934311,yes
40838036,107292985806454068971,yes
40848770,100861075586064762371,no
40848770,108176792730996097778,no
40848770,108589701365744501144,no
40848770,113604149345459535806,yes
408706185,106892924071509778419,yes
408769299,107691672748595577197,yes
408800638,101819706733527339753,no
408800638,105479919243986157829,yes
40928694,112995198328517897101,yes
40928694,117354960403553623970,no
40956506,104093817528090083951,no
40956506,108611360545827241347,no
40956506,114421704439548460899,yes
40998642,111161147524949095445,no
40998642,113686847018815885143,yes
41073976,114293921934792555368,yes
412489718,113962086845554565147,yes
412621650,104859818641086586418,yes
41348118,110211388184149223940,yes
41440691,113742551967378275004,no
41440691,116878781086482212870,no
41440691,117576975665840675662,yes
414867371,101532923049066862487,no
414867371,115138085671134573546,yes
414927350,111425156369362162665,yes
41496708,116150726348668810799,yes
41521256,101483732166011555157,no
41521256,105135198302843216163,no
41521256,113194586610707967308,yes
415581969,105958302093695934311,no
415581969,109559876976674069274,no
415581969,115584893039448594131,yes
41571667,103178418356168518293,no
41571667,116856288076616258034,yes
416270044,104049168707428491325,yes
416270044,110469561766968317394,no
416270044,114875423388157259906,no
41652637,104405679630072508308,no
41652637,106728856043143204200,no
41652637,111598831896215080821,yes
41679913,112619842388851324187,no
41679913,115093575982090405894,yes
41942888,100466804848939818466,no
41942888,103448640997558067665,no
41942888,117038469232107445226,yes
41942888,118255512766703943814,no
419880570,102335819203580384850,yes
419880570,106544113502730502763,no
419880570,118136232699687858099,no
41992404,109929840564499940783,yes
42013670,110972318851418733362,yes
420911807,103187957852241446215,yes
421316802,101093976563648289177,no
421316802,106029555957305807610,yes
421316802,109967341971621667204,no
42172730,100813676358082856176,yes
42272371,104881042957748263173,yes
42301528,115361895367416004135,yes
42319858,105764942685316342387,no
42319858,106618588317943363161,no
42319858,111349938163247349706,yes
423203978,104476844813271023215,no
423203978,108238411469513289667,no
423203978,110346500530502745039,no
423203978,111762607819781618965,yes
42331623,105176201879516938505,no
42331623,117860964391793720553,yes
423323155,116517282632854532672,yes
42408022,113810119008137090516,no
42408022,114556023252302398757,yes
42408022,115466985777159061469,no
426725136,104786538112631952200,no
426725136,107697133538893365626,yes
42675825,116408579623466907275,yes
42714130,105041155822701773216,no
42714130,107113033936595495989,no
42714130,107390564111694097867,yes
42714130,112903608736898971769,no
427768303,107155286549172910400,no
427768303,116507493223960821000,yes
428217315,103654500710885288671,yes
428217315,110593853249475600967,no
428217315,111868566819315188595,no
428217315,113109176238193092892,no
42851291,112118381138028076478,yes
42942924,103815252780740650387,yes
42942924,105000864368700262321,no
42942924,107230040249004667075,no
42942924,113686847018815885143,no
42991660,116719473312788899039,yes
430254428,106544113502730502763,no
430254428,113762085677839843822,yes
430254428,118136232699687858099,no
430333210,108046778160187016898,yes
430333210,117646762925314689802,no
43194904,108550482421407840122,yes
432029539,107608058109937322029,yes
432029539,112579702851534445758,no
432029539,116323713238259373654,no
43255147,115315374775036845132,yes
432841406,115892141712408133582,no
432841406,117632215249733694539,yes
43414625,105000864368700262321,no
43414625,113378089483512982582,yes
4341881,109982507807390886124,yes
43508680,106955205976382933986,no
43508680,109457232254244822943,yes
43535662,102120300029214679681,yes
435403896,107129707122195047668,yes
43541021,112741464213681515489,yes
43541021,113033874192159669905,no
43541021,115229709603629003846,no
43546322,114794723532613892967,no
43546322,116138835180980429605,yes
43678434,106609336286411795230,yes
43796018,107380220496434039651,yes
439089720,104221066139440136128,yes
439089720,114238747346768017060,no
441148041,104822938873746941177,no
441148041,106544113502730502763,no
441148041,107170947185660404637,no
441148041,111503806051559376226,yes
441148041,118136232699687858099,no
44125750,104184426807858661143,yes
44125750,110286587261352351537,no
44140124,111042155558326294379,yes
44203097,103017672664518747211,yes
44203097,105000864368700262321,no
442926284,115936390053278457594,yes
44299124,101270376371196826695,yes
443938928,100487839149626833980,no
443938928,107476496524904462956,yes
444660976,102242727332383446344,yes
444660976,108249479961157719947,no
44480982,109808186385557229337,yes
445095808,102893935450886294849,no
445095808,107219057159594225658,yes
44613111,112794727418840213432,yes
446143558,116043364610928188481,yes
44626747,105907253345245387317,no
44626747,109189137968513076451,no
44626747,110769010448573160792,yes
44678243,100054918675299764814,yes
44678570,101403174733863658565,no
44678570,106654724477238444796,yes
44678570,108679594681931717316,no
447353,105951644802196818342,yes
44838864,111317194395018468465,yes
44853244,117030204753356388283,yes
449944538,108203902583781217502,yes
449944538,110169294812009503910,no
450398797,116975427716692189688,yes
451459937,104085666931985464873,yes
451459937,117053650510049826161,no
451517761,110992540192600516242,no
451517761,111398768974458439112,yes
452551666,113965319692567355739,yes
453517566,108171953858241546723,yes
454292015,103448640997558067665,no
454292015,106955205976382933986,yes
454292015,114231456603486238970,no
454292015,117354960403553623970,no
454292015,118255512766703943814,no
455439209,105670855513817658314,yes
455708170,105546682859678446361,yes
456180773,109036705277000868339,no
456180773,113349426900412275256,yes
46105304,105153141457250492434,yes
461419517,108738543135908520741,yes
461419517,111884721401339946597,no
46182695,113043902306016735636,yes
46205067,115179631594846809260,yes
462149142,106544113502730502763,no
462149142,108738543135908520741,yes
462149142,118136232699687858099,no
463055559,103448640997558067665,no
463055559,105135198302843216163,no
463055559,114154578195585647571,yes
463055559,118255512766703943814,no
46352371,108590147577342967573,no
46352371,109332239534956914121,yes
46352371,111022791083299154223,no
46524038,110786617981728765496,yes
465244922,116605489190788924737,yes
465412800,110304579518973412429,yes
465594689,101598916675361898398,yes
465594689,103487269295865202610,no
466773623,106315274598232863776,no
466773623,106544113502730502763,no
466773623,113270885870444704814,yes
466773623,118136232699687858099,no
46701855,102537789385999149635,yes
46701855,106401311698098928410,no
46701855,109189137968513076451,no
46730458,112215512725117056959,no
46730458,115007903408757379213,no
46730458,116128531338223494818,yes
467362462,114237296771166945915,yes
467362462,115571357015163048065,no
468723815,108738543135908520741,no
468723815,117358791878001121455,yes
469291622,108738543135908520741,yes
46994244,114408097062265033770,yes
470037322,100487839149626833980,no
470037322,114299690990674100537,yes
470307418,110139864973667199366,yes
47062767,106716559074764791830,no
47062767,112134103323398934866,yes
470641939,106933935108065848551,yes
47281064,100682980590193613486,yes
47281064,110593853249475600967,no
47281064,113218101287961545481,no
47281064,113883191378951374216,no
473096630,111377787142746260365,yes
473096630,111973568211191691838,no
473135396,101715421094011987336,yes
474539685,100188194041160825202,no
474539685,104457412640412589084,yes
47607252,104677119243742309489,yes
47607252,110176482386206490784,no
476209232,106020796603840060952,no
476209232,114957366016646103054,no
476209232,115176025822445224968,yes
476273131,104288941027082541267,yes
476282474,103488312762145240980,yes
476282474,110226306797521231117,no
478489302,108638106381215490384,no
478489302,109787916610820311595,yes
478489302,117354960403553623970,no
478611213,113869458155281381656,yes
47954412,112257537100422100908,yes
48006674,105633637524891959516,yes
48006674,109189137968513076451,no
48006674,109299147805368642516,no
480583713,105041155822701773216,no
480583713,105463182062509131558,no
480583713,107113033936595495989,no
480583713,118115220441804616568,yes
480758734,104771897385364834520,yes
48233276,105445987014511617908,yes
48233276,116607451413574474055,no
48299029,118116829523529558812,yes
4831501,103280786824527848477,no
4831501,108726152831752630088,no
4831501,109199158872935359084,yes
4831501,111161147524949095445,no
4831501,114794723532613892967,no
4831501,116426866495602280067,no
483668228,103389383737927316226,yes
484672940,108838460486632837361,no
484672940,118255512766703943814,yes
48470193,107590603945323815725,yes
48470193,116715175873646505297,no
48470193,117754954286039940170,no
48488586,109576116369105492526,yes
485142288,100461349295109972798,yes
485142288,104822938873746941177,no
485142288,109999082656617540074,no
48603817,104023759941862575927,yes
487921551,107082278701210921200,no
487921551,113464132509725830261,yes
48918928,111051967635062777212,yes
48918928,112141671271909735156,no
49036134,109470716416675546659,yes
49036134,109646761374294232325,no
49118317,106728856043143204200,no
49118317,113915362910303727582,no
49118317,113987939352583444477,no
49118317,115566149749507879856,yes
49123228,105882115486166918429,yes
491254216,110020827213867240810,yes
491254216,111846547887997033862,no
491646472,105566420503165301945,yes
492851385,101524893203257742949,no
492851385,107380220496434039651,no
492851385,109400868762517464541,yes
493121965,107898737718613922339,no
493121965,114814274285968724078,yes
49334384,110089243900968923504,no
49334384,110517645165063756157,yes
49354745,102489050874024260636,no
49354745,108560653942601544347,no
49354745,112036622517786488901,no
49354745,116361343298499344698,no
49354745,116869722725759825033,yes
49358134,115964070430378112174,yes
49377256,104310462608442263116,yes
49378937,103980368234745038836,yes
49514480,102714457115180388452,yes
49514480,103964391991179912672,no
49514480,114259008608527619729,no
495356754,100450955492569251115,yes
495372735,111103960087022544307,no
495372735,115730147621679868994,yes
496099909,106763170702474755990,yes
496099909,107473595158196180605,no
496099909,108171953858241546723,no
496339418,106759696088618829172,no
496339418,115566471158914747262,yes
496339418,117354960403553623970,no
49744495,100504679261905339405,no
49744495,108794942917533257131,no
49744495,115882990890417986932,yes
49757762,105041155822701773216,no
49757762,107113033936595495989,no
49757762,109799535316356423889,yes
49796100,107763484577539531028,yes
500328273,108739166296032996156,yes
500328273,112161508125849947904,no
500328273,113316934931450310588,no
50336855,101867719598266894195,yes
50336855,108385087675361741723,no
505069199,105839220057530276969,yes
50616495,115361895367416004135,no
50616495,117365056405015598567,yes
506385064,100757316364895121105,yes
506385064,104085666931985464873,no
506385064,106578394402183293486,no
50765189,100985716362876199174,yes
50765189,110740096349093718855,no
508301241,103184770455127536429,no
508301241,103919460646834127943,yes
50930197,104595692117387450666,yes
51039632,104106184190869690665,yes
51039632,113924465273288655704,no
51283621,104112700502285331526,yes
51283621,112119856178673629121,no
51283621,116607451413574474055,no
51376329,113667171541444555694,yes
514854361,105176201879516938505,no
514854361,108324946915867097561,yes
515107103,111846547887997033862,yes
519691008,110199464986842312368,yes
519691008,117613638752768553824,no
51985775,110176482386206490784,no
51985775,111587319385064085440,no
51985775,111809398168841024458,yes
52008994,112134642962370084676,yes
520207674,101010679589930601042,yes
52063855,101403174733863658565,no
52063855,111106468294119969678,no
52063855,112429108839489938031,yes
52144474,101713037098205926660,no
52144474,104961789938651609330,yes
52144474,105000864368700262321,no
522333994,112183935647195600967,yes
52258924,103523047616404799287,yes
52258924,110089243900968923504,no
52451507,109070229323109849248,yes
52469009,113351622715840185690,no
52469009,117989090104296344397,yes
525268998,110593853249475600967,no
525268998,111868566819315188595,no
525268998,117053650510049826161,yes
525717785,111010711243165977277,yes
52693036,110257747922233036170,yes
527843545,114768514209305549932,yes
527843545,115715034943081313641,no
52895693,117613638752768553824,yes
530031753,106031799420472973370,yes
53085572,104240086332359666719,yes
53108110,100515694818433926897,yes
53108110,106544113502730502763,no
53108110,118136232699687858099,no
53169271,102053420484837111813,no
53169271,105091656726199519538,yes
53169271,107556507660082582500,no
532179886,111484537241757574949,yes
53220775,101689114016045813061,no
53220775,105364484035252527196,no
53220775,107082278701210921200,no
53220775,109530125683208012957,yes
53220775,113109176238193092892,no
53369674,101767068552230045164,yes
53369674,111510407750000988194,no
535338099,100898490348588404375,yes
53552445,109370225866759195855,yes
53622287,116101131482793742351,yes
53622287,116507493223960821000,no
536248205,108679594681931717316,no
536248205,109167419716160022684,yes
538521899,111333529800264770920,yes
53957602,101393543754598405088,yes
53957602,110337349013399900251,no
53969107,106544113502730502763,no
53969107,114259008608527619729,no
53969107,117874088889046833414,yes
53969107,118136232699687858099,no
53986956,108215662752871693957,yes
53987321,117484010752699014212,yes
541063769,105700725708455799780,yes
5411262,105661617963223895038,yes
541235930,102523367568032980545,no
541235930,111569301591587592131,yes
54180268,100716977602077447415,no
54180268,104405679630072508308,no
54180268,108754656846289623970,no
54180268,115237092509505721130,no
54180268,117933733597855393236,yes
541841820,112899360698094099666,yes
542648250,102403203940272283073,yes
542648250,114794723532613892967,no
54289723,112473988658766452430,yes
54300443,100716977602077447415,no
54300443,104405679630072508308,no
54300443,106224261089439233663,yes
54300443,106544113502730502763,no
54300443,115237092509505721130,no
54300443,118136232699687858099,no
543505194,107628234010178693732,yes
54418275,118258576598570067220,yes
54446625,100617001713272011661,yes
54473959,100487839149626833980,no
54473959,108238411469513289667,no
54473959,113924465273288655704,yes
544884124,102584843651218619073,no
544884124,111252622894219085928,yes
545331049,105500860283556284845,no
545331049,112546179457909866674,yes
5459482,101532923049066862487,no
5459482,107506433023270101422,yes
546642648,100487839149626833980,no
546642648,102665495303768772485,yes
54760078,104825570394776212637,no
54760078,109117776772720927638,yes
5482882,108686280248599375536,yes
5482882,118022118229382971194,no
548357415,102730188485723075761,yes
548357415,113505489413686598360,no
54870044,100305484387326364679,no
54870044,101654051830498611450,yes
548827191,100843240407678561866,yes
55032205,102220455500264460691,yes
55032205,114524534186854696029,no
551311815,118235127268836131922,yes
552240451,103067014092710842898,yes
552240451,114466765109103767889,no
553723664,105330695160307797167,yes
553723664,106544113502730502763,no
553723664,110162740097290621484,no
553723664,118136232699687858099,no
554523542,101806750141735960126,no
554523542,114879891095402028642,yes
555459736,108046778160187016898,no
555459736,112619842388851324187,yes
555459736,114450719760889679262,no
555601782,104553043173359953009,no
555601782,106351239422040294625,yes
555601782,111275498925212139254,no
555623949,102189758671654240133,no
555623949,106544113502730502763,no
555623949,110271659152214979965,yes
555623949,114266753578867809369,no
555623949,118136232699687858099,no
557299536,101805779739996263936,yes
557346315,110593853249475600967,no
557346315,110923369947022667992,yes
557346315,111868566819315188595,no
557346315,117133396142850414386,no
55750974,117714867836742004725,yes
55809540,103828645040146233835,yes
55882367,101481979958913768914,yes
55882367,103476428852213716199,no
55882367,116836076213735157027,no
56056140,100008866764902197464,yes
56056140,108176792730996097778,no
56056140,108589701365744501144,no
56112494,110590624905264327475,yes
56118916,102523367568032980545,no
56118916,112093883223979188401,yes
561949319,103384405987706202819,no
561949319,114371546573842169420,no
561949319,115011934808324004029,no
561949319,115138085671134573546,yes
562138755,110507910231592093449,yes
562435852,106544113502730502763,no
562435852,107424130943002863692,yes
562435852,118136232699687858099,no
562465148,109150656637107738134,yes
562500569,112165117763942247434,yes
562670683,101819706733527339753,yes
562758847,116017045544741761540,yes
562854351,101773176092708417848,yes
562854351,110740096349093718855,no
5655742,109534161502336685013,yes
5655742,110593853249475600967,no
5655742,111868566819315188595,no
5655742,118212927391274074354,no
565884276,103869086181086047051,no
565884276,111104725384399952939,yes
567178021,105445987014511617908,no
567178021,117404040879699193529,yes
567478413,107380220496434039651,no
567478413,108638106381215490384,no
567478413,114875423388157259906,yes
568552443,101615561217447580399,yes
570006728,110088329364216322147,yes
57080235,106003499070186699822,yes
57080235,111252622894219085928,no
57080235,113382243766102297567,no
57080235,113924465273288655704,no
57082999,112216361174312786140,yes
57120605,109094425293006804539,yes
57120605,109117776772720927638,no
57120605,109330915784765928294,no
572001090,111473294216680482733,yes
572001090,115606251863049682875,no
57201200,105760056592054579896,yes
5721672,100071081969519509281,no
5721672,110271659152214979965,no
5721672,112595652516113633101,yes
57337339,104832821625700314251,yes
57337339,107082278701210921200,no
57337339,113109176238193092892,no
574946532,103178418356168518293,yes
574946532,112256278827320012730,no
57551516,101867719598266894195,yes
57587262,104817741665480696948,yes
57587262,115815366730737559613,no
577134909,113679507155379684049,yes
578278458,102851650251258928837,yes
578568159,116930783277893951984,yes
578841097,101532923049066862487,no
578841097,111056304720943136850,yes
57924793,105176201879516938505,no
57924793,108590736895454119988,yes
579521564,100487839149626833980,no
579521564,105700725708455799780,no
579521564,106698177172055193094,no
579521564,113580426453204056799,yes
58019093,101488444640229619524,yes
5803772,115892141712408133582,yes
580403072,112703323488409728264,no
580403072,117308494942610596083,yes
5808632,102858992253309666174,no
5808632,109616350754359688867,yes
5808632,112842100869065260223,no
58141611,109393848362875058618,no
58141611,114615677830589418099,yes
581915568,111161147524949095445,no
581915568,117370198784134140254,no
581915568,117819218751118369577,yes
583518964,104452008320597779645,yes
584212508,101420217046284699763,yes
587261084,106481126199043485334,yes
587261084,112199450004254066467,no
59070427,113326986979161807098,yes
59070427,113934301728387465906,no
59070427,117529727461843843676,no
591218235,103476428852213716199,yes
591376265,100304521969630758634,yes
59198425,102463224453528375631,yes
593841005,112574313681682868120,yes
593930667,104383743937872457920,yes
593973600,116798033186493091338,yes
594044368,112703323488409728264,no
594044368,114676332675958206758,yes
59492427,110142997678307983232,yes
595720421,113163097137120012205,yes
595720421,116567316255361230701,no
59784245,103804995100088486738,yes
598696772,102173606332314164014,yes
60026124,113791629882223429537,yes
601151788,109036705277000868339,no
601151788,112827532998565888790,yes
601151788,113057600233654049481,no
60193818,100600229308692578725,yes
60193818,109266601634385891937,no
60193818,116037908406574403484,no
602169288,105907253345245387317,yes
602230019,100568807201225583267,yes
602230019,106578394402183293486,no
60251958,106544113502730502763,no
60251958,109029860470101740571,yes
60251958,110735710821642902083,no
60251958,118136232699687858099,no
603431688,101295425594583154535,yes
603431688,102089590728702167658,no
604343586,106534926154355049719,yes
604343586,110433633912639908794,no
60604368,107754858884933702204,yes
60604368,108238411469513289667,no
60604368,114192581685651555301,no
6060782,104477824158998153956,yes
60635762,102136601183797591108,no
60635762,108177808996240926742,yes
60735465,109825077728730682972,yes
608198115,105207240085222623592,yes
60926909,104991415964294031133,no
60926909,113915362910303727582,yes
60941705,109530125683208012957,no
60941705,111665168689335469046,yes
61040991,103193684519343445052,yes
61102047,102859044425764051136,yes
61102047,114337256254210469313,no
612203,103824868906491486995,yes
612203,108590147577342967573,no
61383375,104784416892651238499,yes
613853093,109933133580858019103,yes
614426478,115154984637194396397,yes
615484480,113530843977403019202,yes
6158112,108836684030290905541,yes
615995737,107138492338116782874,no
615995737,117293732274147452374,yes
61726627,106847962427868034124,no
61726627,114641563655929919163,yes
61781381,117901376116430789075,yes
618555267,106544113502730502763,no
618555267,115350960593446550024,yes
618555267,118136232699687858099,no
61950577,112294633768627359244,yes
6199012,106212404479280253365,yes
619933175,106820522370465795246,yes
619933175,115885579235623594084,no
62102939,101867719598266894195,yes
62126269,101867719598266894195,yes
62126269,103916025157742851836,no
621815555,102851650251258928837,no
621815555,118094719877679412914,yes
62296712,101513812910112144772,yes
624017107,113562803056360754778,yes
62420237,101867719598266894195,yes
624377560,114285681307968900307,yes
624378055,106947902588747146281,yes
62532620,101867719598266894195,yes
625413901,107898737718613922339,yes
62545750,101867719598266894195,yes
6275072,102136601183797591108,no
6275072,102709562416726138273,no
6275072,110992540192600516242,no
6275072,116251379569540958650,yes
62795881,104457412640412589084,no
62795881,117262317832688206522,yes
62899801,100558776099001681737,yes
62899801,105000864368700262321,no
62918571,105135198302843216163,no
62918571,117139388926376291125,yes
